group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,121690,train,2,4,2 3 4,3,325 3910 1200 2399,39 39 40 32,7834
A,121690,train,8,5,8 7 6 5,4,294 751 376 2239 754 352,40 40 39 40 40 32,4766
A,121690,train,1,3,1 2 3,3,321 759 401 289,40 32 39 32,1770
A,121690,train,1,3,1 10 9 8 7 6 5 6 5 4 3,11,181 600 495 416 490 544 982 1072 305 535 225,38 39 39 39 40 40 38 40 37 37 32,5845
A,121690,train,4,6,4 5 4 3 2 1 10 9 8 7 6,11,986 2360 608 264 361 263 345 288 1792 254 529 360 337 480 360,18 39 40 37 37 40 37 38 39 38 39 39 39 40 32,9587
A,121690,train,1,3,1 2 3 4 3,5,10533 592 248 305 175,40 39 39 37 32,11853
A,121690,train,4,6,4 5 6,3,3942 416 241 407,39 39 38 32,5006
A,121690,train,10,7,10 9 8 7 6 7,6,30291 310 288 425 296 344,39 39 39 40 38 32,31954
A,121690,train,4,6,4 5 6 7 6,5,20391 190 688 831 224 160,39 39 38 38 40 32,22484
A,121690,train,1,3,1 2 3,3,534 200 504 681,40 40 39 32,1919
A,121690,train,5,4,5 6 7 8 9 10 1 2 3 4,10,35 456 287 202 151 296 302 146 263 282 591 471,38 38 39 37 37 37 37 40 40 39 39 32,3482
A,121690,train,1,3,1 2 3,3,909 182 201 288,40 40 39 32,1580
A,121690,train,5,1,5 4 3 2 1,5,118 695 249 232 240 296,37 37 37 37 38 32,1830
A,121690,train,4,6,4 5 6,3,737 246 135 152 256,39 39 39 38 32,1526
A,121690,train,10,7,10 1 2 3 4 5 6 7,8,3560 168 374 423 299 382 384 400 240,40 39 40 39 39 39 38 38 32,6230
A,121690,train,4,6,4 3 2 1 10 9 8 7 6,9,292 177 263 585 250 406 215 417 399 307,37 38 37 38 38 39 39 39 40 32,3311
A,121690,train,10,7,10 1 2 3 4 5 6 7 8 7,10,5 439 432 264 345 288 391 179 204 289 192,40 40 39 39 39 38 39 38 37 39 32,3028
A,121690,train,6,3,6 5 4 3,4,319 159 179 166 151 408,40 40 39 37 37 32,1382
A,121690,train,1,3,1 2 3 4 5 6 5 6 5 6 7 8 9 10 1 2 3,17,107 136 162 183 151 177 586 342 223 273 168 4 140 159 400 256 234 254 248 328 224 353,40 40 37 39 39 39 38 39 37 40 38 40 38 38 37 37 37 40 40 40 39 32,5108
A,121690,train,2,8,2 1 10 9 8,5,201 160 179 237 353 208,38 38 38 39 39 32,1338
A,121690,train,4,6,4 3 2 1 10 9 8 7 6,9,338 152 336 216 345 175 296 216 193 247 482 225,37 40 37 37 38 38 38 39 39 39 40 32,3221
A,121690,train,10,7,10 9 8 7,4,18 230 320 673,39 39 39 32,1241
A,121690,train,2,8,2 1 10 1 10 9 8,7,196 143 483 253 175 216 240,38 38 40 38 39 39 32,1706
A,121690,train,4,6,4 5 6,3,78 689 222,39 38 32,989
A,121690,train,4,6,4 5 6,3,278 374 220,39 38 32,872
A,121690,train,10,7,10 9 8 7 6 7,6,145 160 256 120 168 112 185 359,39 39 40 39 40 32 38 32,1505
A,121690,train,1,3,1 2 3,3,12 160 272 243,40 40 39 32,687
A,121690,train,10,7,10 9 8 7 8 7,6,105 160 136 184 200 192 136,39 39 39 39 37 39 32,1113
A,121690,train,5,1,5 4 3 2 3 2 1,7,72 144 152 185 184 218 213 201,37 37 37 39 37 37 38 32,1369
A,121690,train,10,7,10 9 8 7 8 7,6,36 175 159 169 183 193 152,39 39 39 39 37 39 32,1067
A,121690,train,7,9,7 6 5 4 3 2 1 10 9 8 9 8 9,13,156 184 161 176 183 153 136 151 175 153 344 169 184 224 142 257 220 299 193,40 40 40 40 37 37 37 37 37 38 38 38 38 39 39 37 39 37 32,3660
A,121690,train,10,7,10 1 2 3 4 5 6 7,8,95 424 169 208 167 161 185 238 392 344,40 40 40 39 39 39 39 38 38 32,2383
A,121690,train,10,7,10 9 10 1 2 1 10 9 8 7,10,320 277 193 192 407 160 496 128 224 337 271,39 37 40 40 38 38 38 39 39 39 32,3005
A,121690,train,4,6,4 5 6,3,278 175 306,39 38 32,759
A,121690,train,4,6,4 5 6,3,306 74 149,39 38 32,529
A,121690,train,1,3,1 2 3,3,302 114 134 209 239,40 37 37 39 32,998
A,121690,train,5,1,5 6 7 8 9 10 1,7,102 151 144 297 448 120 343 136 520 240,38 38 37 32 37 32 37 32 40 32,2501
A,121690,train,4,6,4 5 6,3,238 48 113,39 38 32,399
A,121690,train,1,3,1 2 3,3,262 86 144,40 39 32,492
A,121690,train,10,7,10 9 8 7,4,292 113 104 80,39 39 39 32,589
A,121690,train,10,7,10 9 8 7,4,46 119 144 465,39 39 39 32,774
A,121690,train,9,8,9 8,2,132 97,39 32,229
A,121690,train,10,7,10 9 8 7,4,108 120 105 527 97,39 39 32 39 32,957
A,121690,train,2,6,2 3 4 5 6,5,298 216 305 423 177,39 39 39 38 32,1419
A,121690,train,4,2,4 3 2,3,453 437 209,37 37 32,1099
A,121690,train,4,6,4 5 6,3,28 162 103 87,38 39 38 32,380
A,121690,train,10,7,10 9 8 7,4,282 140 137 128 103,39 39 39 39 32,790
A,121690,train,10,7,10 9 8 7 8 7,6,136 144 159 169 232 178 134,39 39 39 39 37 39 32,1152
A,121690,train,1,3,1 2 3 4 5 6 7 8 9 10 1 2 3,13,84 127 304 152 168 280 280 167 216 272 152 169 222 267 174 351 505,40 40 39 39 39 39 38 38 38 37 37 37 37 40 40 39 32,3890
A,121690,train,9,3,9 8 7 6 5 4 3 2 3,9,97 217 199 208 193 158 170 240 135 328 161 143,39 39 38 39 40 40 40 37 37 37 39 32,2249
A,121690,train,1,3,1 2 3,3,238 96 353,40 39 32,687
A,121690,train,4,6,4 5 6,3,212 38 57,39 38 32,307
A,121690,train,4,6,4 5 6,3,308 104 96 442 190,39 40 39 38 32,1140
A,121690,train,10,7,10 9 8 7,4,120 128 129 143,39 39 39 32,520
A,121690,train,4,6,4 5 6,3,151 104 23,39 38 32,278
A,121690,train,1,3,1 2 3,3,74 224 128 176,40 37 39 32,602
A,121690,train,5,4,5 6 7 6 5 4,6,86 118 1152 128 361 159 185 135,38 32 38 32 40 40 37 32,2324
A,121690,train,5,4,5 4,2,756 152,37 32,908
A,121690,train,1,3,1 2 3,3,68 232 223 688,40 37 39 32,1211
A,121690,train,1,3,1 2 3,3,29326 168 224 152,40 40 39 32,29870
A,121690,train,10,7,10 9 8 7,4,68 128 113 104 80,39 39 39 39 32,493
A,121690,train,10,7,10 9 8 7,4,24 134 112 113 73,39 39 39 39 32,456
A,121690,train,1,3,1 2 3 4 3,5,9 152 113 87 0 504 335 105,39 32 40 32 39 39 37 32,1305
