group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,165758,train,4,5,4 3 2 1 10 1 2 3 2 3 4 5 4 5,14,722 606 2040 676 4065 703 3524 2336 995 1057 901 566 1436 2678 915,38 38 39 39 37 37 40 38 40 40 40 38 32 40 32,23220,1550270821.149,Fri Feb 15 2019 10:47:01 GMT-1200 (GMT-12:00)
A,165758,train,4,5,4 5,2,1425 831,40 32,2256,1550270829.61,Fri Feb 15 2019 10:47:09 GMT-1200 (GMT-12:00)
A,165758,train,2,3,2 3,2,709 669,40 32,1378,1550270837.081,Fri Feb 15 2019 10:47:17 GMT-1200 (GMT-12:00)
A,165758,train,2,3,2 3,2,824 448,40 32,1272,1550270844.61,Fri Feb 15 2019 10:47:24 GMT-1200 (GMT-12:00)
A,165758,train,10,5,10 9 8 7 6 5,6,649 1358 569 1182 705 791,40 40 40 37 37 32,5254,1550270856.195,Fri Feb 15 2019 10:47:36 GMT-1200 (GMT-12:00)
A,165758,train,4,5,4 5,2,504 489,40 32,993,1550270863.366,Fri Feb 15 2019 10:47:43 GMT-1200 (GMT-12:00)
A,165758,train,10,7,10 9 8 7,4,573 432 1261 1149,40 40 40 32,3415,1550270872.925,Fri Feb 15 2019 10:47:52 GMT-1200 (GMT-12:00)
A,165758,train,10,7,10 9 8 7,4,605 517 729 929,40 40 40 32,2780,1550270881.88,Fri Feb 15 2019 10:48:01 GMT-1200 (GMT-12:00)
A,165758,train,9,1,9 8 7 6 5 4 3 2 1,9,537 532 547 665 512 1690 519 554 1547 769,40 40 40 37 37 38 38 38 39 32,7872,1550270896.056,Fri Feb 15 2019 10:48:16 GMT-1200 (GMT-12:00)
A,165758,train,7,2,7 6 5 4 3 2,6,1041 628 499 579 578 546 624,37 37 37 38 38 38 32,4495,1550270906.773,Fri Feb 15 2019 10:48:26 GMT-1200 (GMT-12:00)
A,165758,train,2,5,2 3 4 5,4,504 632 686 543,40 40 40 32,2365,1550270915.644,Fri Feb 15 2019 10:48:35 GMT-1200 (GMT-12:00)
A,165758,train,4,5,4 5,2,548 557,40 32,1105,1550270922.948,Fri Feb 15 2019 10:48:42 GMT-1200 (GMT-12:00)
A,165758,train,2,3,2 3,2,764 617,40 32,1381,1550270930.795,Fri Feb 15 2019 10:48:50 GMT-1200 (GMT-12:00)
A,165758,train,9,5,9 8 7 6 5,5,652 449 416 856 408 588,40 40 40 37 37 32,3369,1550270940.39,Fri Feb 15 2019 10:49:00 GMT-1200 (GMT-12:00)
A,165758,train,4,5,4 5,2,496 473,40 32,969,1550270947.476,Fri Feb 15 2019 10:49:07 GMT-1200 (GMT-12:00)
A,165758,train,2,3,2 3,2,906 615,40 32,1521,1550270955.434,Fri Feb 15 2019 10:49:15 GMT-1200 (GMT-12:00)
