group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,110996,train,4,5,4 3 2 3 4 5,6,202 562 420 979 376 482 1369,40 40 40 38 38 38 32,4390,1550244782.775,Fri Feb 15 2019 09:33:02 GMT-0600 (Central Standard Time)
A,110996,train,10,4,10 9 10 9 8 7 8 9 10 1 10 9 8 7 8 9 10 1 2 1 2 3 4,23,3677 758 335 483 314 383 438 578 302 298 355 2111 1393 498 245 338 536 402 577 715 612 484 554 501 498 877 416 337 658 1299,38 40 40 38 38 38 38 37 40 40 40 39 37 38 38 38 38 40 37 40 40 40 39 39 39 37 39 38 38 32,20972,1550244809.796,Fri Feb 15 2019 09:33:29 GMT-0600 (Central Standard Time)
A,110996,train,3,8,3 2 1 10 9 8,6,587 378 793 499 418 576 305 579 1471,40 40 39 37 37 37 38 38 32,5606,1550244821.448,Fri Feb 15 2019 09:33:41 GMT-0600 (Central Standard Time)
A,110996,train,2,3,2 3,2,3265 1090,38 32,4355,1550244831.825,Fri Feb 15 2019 09:33:51 GMT-0600 (Central Standard Time)
A,110996,train,2,3,2 3,2,814 1075,38 32,1889,1550244839.769,Fri Feb 15 2019 09:33:59 GMT-0600 (Central Standard Time)
A,110996,train,7,5,7 6 5,3,521 440 1039,39 39 32,2000,1550244847.823,Fri Feb 15 2019 09:34:07 GMT-0600 (Central Standard Time)
A,110996,train,2,5,2 1 10 9 8 7 6 5,8,303 435 812 600 818 480 378 537 456 782 709 1639,39 37 37 37 38 38 38 38 39 38 39 32,7949,1550244861.811,Fri Feb 15 2019 09:34:21 GMT-0600 (Central Standard Time)
A,110996,train,1,9,1 2 1 10 9,5,272 441 677 359 362 727 943,39 39 37 37 37 38 32,3781,1550244871.654,Fri Feb 15 2019 09:34:31 GMT-0600 (Central Standard Time)
A,110996,train,5,4,5 6 5 6 7 8 9 10 1 2 3 4,12,397 439 260 695 242 517 401 393 440 520 857 552 500 979 7013 1035,37 39 39 37 37 37 38 40 40 40 39 39 39 38 38 32,15240,1550244892.951,Fri Feb 15 2019 09:34:52 GMT-0600 (Central Standard Time)
A,110996,train,10,7,10 1 2 1 10 9 8 7,8,475 571 525 874 435 525 630 542 519 968,39 39 39 37 37 37 38 38 38 32,6064,1550244905.056,Fri Feb 15 2019 09:35:05 GMT-0600 (Central Standard Time)
A,110996,train,8,3,8 9 10 9 8 7 6 5 4 3,10,7234 999 594 262 279 436 557 579 396 737 321 1315,40 40 38 38 38 38 39 39 39 40 40 32,13709,1550244924.787,Fri Feb 15 2019 09:35:24 GMT-0600 (Central Standard Time)
A,110996,train,2,3,2 1 10 1 2 3,6,1590 1148 423 399 264 615 1009,37 37 37 39 39 38 32,5448,1550244936.295,Fri Feb 15 2019 09:35:36 GMT-0600 (Central Standard Time)
A,110996,train,2,4,2 1 10 9 8 7 6 5 6 7 6 7 8 9 10 9 8 7 6 5 4,21,1381 676 955 322 438 556 360 429 467 376 239 520 736 396 401 359 420 456 556 263 280 636 524 591 538 1052 878,37 37 38 38 38 38 39 39 39 37 37 37 39 37 40 40 40 40 38 38 38 38 37 39 39 40 32,14805,1550244957.139,Fri Feb 15 2019 09:35:57 GMT-0600 (Central Standard Time)
A,110996,train,10,7,10 1 2 3 4 5 6 7,8,451 416 504 794 376 441 435 480 360 954,39 39 39 38 38 38 38 37 37 32,5211,1550244968.376,Fri Feb 15 2019 09:36:08 GMT-0600 (Central Standard Time)
A,110996,train,3,2,3 2,2,436 695 912,39 40 32,2043,1550244976.46,Fri Feb 15 2019 09:36:16 GMT-0600 (Central Standard Time)
A,110996,train,4,5,4 5,2,600 1376,38 32,1976,1550244984.454,Fri Feb 15 2019 09:36:24 GMT-0600 (Central Standard Time)
A,110996,train,4,5,4 3 2 3 2 1 10 9 8 7 6 5,12,663 776 956 316 624 774 342 438 578 419 376 440 668 567 836,40 40 38 37 40 37 37 37 38 38 38 38 39 39 32,8773,1550244999.259,Fri Feb 15 2019 09:36:39 GMT-0600 (Central Standard Time)
A,110996,train,2,3,2 1 10 9 8 7 6 5 4 3,10,621 474 518 318 380 478 511 358 409 1056 414 833,37 37 37 38 38 38 38 39 39 40 40 32,6370,1550245011.663,Fri Feb 15 2019 09:36:51 GMT-0600 (Central Standard Time)
A,110996,train,10,7,10 1 2 1 10 9 8 7,8,9785 911 516 663 238 338 335 224 398 775 1369,39 39 39 37 37 37 38 38 38 13 32,15552,1550245033.257,Fri Feb 15 2019 09:37:13 GMT-0600 (Central Standard Time)
A,110996,train,7,10,7 6 5 4 3 2 1 10,8,569 682 854 797 436 424 531 381 1056,39 39 39 40 40 40 37 37 32,5730,1550245044.999,Fri Feb 15 2019 09:37:24 GMT-0600 (Central Standard Time)
A,110996,train,2,3,2 3,2,949 855,38 32,1804,1550245052.872,Fri Feb 15 2019 09:37:32 GMT-0600 (Central Standard Time)
A,110996,train,4,5,4 5,2,1028 495 1157,37 38 32,2680,1550245061.595,Fri Feb 15 2019 09:37:41 GMT-0600 (Central Standard Time)
A,110996,train,10,7,10 1 2 3 4 5 6 7,8,951 501 361 577 299 397 477 340 397 771,39 39 39 38 38 38 38 37 37 32,5071,1550245072.728,Fri Feb 15 2019 09:37:52 GMT-0600 (Central Standard Time)
A,110996,train,4,5,4 5,2,94 723,38 32,817,1550245079.589,Fri Feb 15 2019 09:37:59 GMT-0600 (Central Standard Time)
A,110996,train,2,3,2 3,2,357 442,38 32,799,1550245086.46,Fri Feb 15 2019 09:38:06 GMT-0600 (Central Standard Time)
A,110996,train,2,3,2 3,2,388 494,38 32,882,1550245093.356,Fri Feb 15 2019 09:38:13 GMT-0600 (Central Standard Time)
A,110996,train,10,1,10 1 2 1,4,292 259 479 502,39 39 37 32,1532,1550245100.93,Fri Feb 15 2019 09:38:20 GMT-0600 (Central Standard Time)
A,110996,train,6,9,6 5 4 3 2 1 10 9,8,327 479 934 373 427 590 381 474 402 819 860,39 39 40 40 40 40 37 37 37 38 32,6066,1550245113.044,Fri Feb 15 2019 09:38:33 GMT-0600 (Central Standard Time)
A,110996,train,4,5,4 5,2,407 542,38 32,949,1550245120.035,Fri Feb 15 2019 09:38:40 GMT-0600 (Central Standard Time)
A,110996,train,10,7,10 9 8 7,4,630 280 283 912,38 38 38 32,2105,1550245128.182,Fri Feb 15 2019 09:38:48 GMT-0600 (Central Standard Time)
A,110996,train,2,8,2 1 2 3 4 5 4 3 2 1 10 9 8,13,486 1334 317 700 356 481 960 251 261 441 436 441 639 374 837,37 39 38 38 38 38 40 40 40 40 37 37 38 38 32,8314,1550245142.55,Fri Feb 15 2019 09:39:02 GMT-0600 (Central Standard Time)
A,110996,train,10,7,10 9 8 7,4,30822 415 338 1176,38 38 38 32,32751,1550245181.341,Fri Feb 15 2019 09:39:41 GMT-0600 (Central Standard Time)
A,110996,train,10,7,10 9 8 7,4,327 167 580 454,38 38 38 32,1528,1550245188.931,Fri Feb 15 2019 09:39:48 GMT-0600 (Central Standard Time)
A,110996,train,5,1,5 4 3 2 3 4 5 6 7 6 5 4 3 2 1,15,343 226 419 1037 139 459 272 303 420 337 362 436 161 696 799 657 414 622 261 954,40 40 40 38 38 38 37 37 37 37 39 39 39 40 40 37 40 40 37 32,9317,1550245204.274,Fri Feb 15 2019 09:40:04 GMT-0600 (Central Standard Time)
A,110996,train,7,10,7 8 9 10,4,5 308 435 681,40 40 40 32,1429,1550245211.748,Fri Feb 15 2019 09:40:11 GMT-0600 (Central Standard Time)
A,110996,train,10,7,10 9 8 7,4,1743 341 177 410 624,40 38 38 38 32,3295,1550245221.089,Fri Feb 15 2019 09:40:21 GMT-0600 (Central Standard Time)
A,110996,train,2,3,2 3,2,14106 740,38 32,14846,1550245241.955,Fri Feb 15 2019 09:40:41 GMT-0600 (Central Standard Time)
A,110996,train,2,3,2 1 2 3,4,962 1133 1179 753,37 39 38 32,4027,1550245252.033,Fri Feb 15 2019 09:40:52 GMT-0600 (Central Standard Time)
A,110996,train,10,7,10 9 8 7,4,381 306 368 682,38 38 38 32,1737,1550245259.803,Fri Feb 15 2019 09:40:59 GMT-0600 (Central Standard Time)
A,110996,train,4,6,4 5 6 7 6,5,2108 261 277 242 299 359 494,38 38 38 37 37 39 32,4040,1550245269.884,Fri Feb 15 2019 09:41:09 GMT-0600 (Central Standard Time)
A,110996,train,10,7,10 9 8 7,4,328 260 397 457,38 38 38 32,1442,1550245277.376,Fri Feb 15 2019 09:41:17 GMT-0600 (Central Standard Time)
A,110996,train,8,2,8 7 8 7 8 9 10 1 2,9,1837 3148 715 312 487 212 1518 492 565 300 300 397 797,38 40 38 38 40 40 37 40 40 37 39 39 32,11080,1550245294.495,Fri Feb 15 2019 09:41:34 GMT-0600 (Central Standard Time)
A,110996,train,10,7,10 9 8 7,4,324 213 560 481,38 38 38 32,1578,1550245302.126,Fri Feb 15 2019 09:41:42 GMT-0600 (Central Standard Time)
A,110996,train,2,3,2 3,2,417 519,38 32,936,1550245309.079,Fri Feb 15 2019 09:41:49 GMT-0600 (Central Standard Time)
A,110996,train,8,3,8 7 8 9 10 9 8 7 6 5 4 3,12,1255 598 180 480 574 341 436 322 399 574 398 543 397 398 977,38 40 40 40 40 38 38 38 38 39 39 39 40 40 32,7872,1550245322.986,Fri Feb 15 2019 09:42:02 GMT-0600 (Central Standard Time)
A,110996,train,9,2,9 8 7 6 5 4 3 2,8,550 656 659 569 326 417 578 482 493 1040,38 38 38 39 39 39 40 40 40 32,5770,1550245334.821,Fri Feb 15 2019 09:42:14 GMT-0600 (Central Standard Time)
A,110996,train,10,7,10 9 8 7,4,7753 156 417 620,38 38 38 32,8946,1550245349.801,Fri Feb 15 2019 09:42:29 GMT-0600 (Central Standard Time)
A,110996,train,2,3,2 3,2,6354 890,38 32,7244,1550245363.068,Fri Feb 15 2019 09:42:43 GMT-0600 (Central Standard Time)
A,110996,train,4,5,4 5,2,328 1060,38 32,1388,1550245370.5,Fri Feb 15 2019 09:42:50 GMT-0600 (Central Standard Time)
A,110996,train,4,5,4 5,2,357 420,38 32,777,1550245377.316,Fri Feb 15 2019 09:42:57 GMT-0600 (Central Standard Time)
A,110996,train,4,5,4 5,2,740 511,38 32,1251,1550245384.623,Fri Feb 15 2019 09:43:04 GMT-0600 (Central Standard Time)
A,110996,train,10,7,10 9 8 7,4,546 159 418 376,38 38 38 32,1499,1550245392.175,Fri Feb 15 2019 09:43:12 GMT-0600 (Central Standard Time)
A,110996,train,6,7,6 7 6 7,4,495 359 340 498 419,37 37 39 37 32,2111,1550245400.308,Fri Feb 15 2019 09:43:20 GMT-0600 (Central Standard Time)
A,110996,train,4,5,4 5,2,3386 995,38 32,4381,1550245410.724,Fri Feb 15 2019 09:43:30 GMT-0600 (Central Standard Time)
A,110996,train,7,9,7 6 5 6 7 8 9,7,5521 785 615 257 279 703 275 1038,39 39 37 37 37 40 40 32,9473,1550245428.578,Fri Feb 15 2019 09:43:48 GMT-0600 (Central Standard Time)
A,110996,train,2,3,2 3,2,331 553,38 32,884,1550245435.509,Fri Feb 15 2019 09:43:55 GMT-0600 (Central Standard Time)
A,110996,train,10,7,10 9 8 7,4,687 218 719 277,38 38 38 32,1901,1550245443.462,Fri Feb 15 2019 09:44:03 GMT-0600 (Central Standard Time)
A,110996,train,5,7,5 4 5 6 7,5,515 455 204 1531 421 1110,40 38 38 37 37 32,4236,1550245453.758,Fri Feb 15 2019 09:44:13 GMT-0600 (Central Standard Time)
A,110996,train,6,8,6 5 4 3 2 1 10 9 8,9,325 461 1247 378 427 459 397 355 442 516 456 479,39 39 40 40 40 40 37 37 37 38 38 32,5942,1550245465.775,Fri Feb 15 2019 09:44:25 GMT-0600 (Central Standard Time)
A,110996,train,10,7,10 9 8 7,4,672 480 419 315,38 38 38 32,1886,1550245473.704,Fri Feb 15 2019 09:44:33 GMT-0600 (Central Standard Time)
A,110996,train,2,4,2 1 2 3 4,5,417 597 246 736 559,37 39 38 38 32,2555,1550245482.293,Fri Feb 15 2019 09:44:42 GMT-0600 (Central Standard Time)
A,110996,train,2,3,2 3,2,406 301,38 32,707,1550245489.05,Fri Feb 15 2019 09:44:49 GMT-0600 (Central Standard Time)
A,110996,train,4,5,4 5,2,1904 429,38 32,2333,1550245497.411,Fri Feb 15 2019 09:44:57 GMT-0600 (Central Standard Time)
