group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,156779,train,8,3,8 9 1 2 3,5,7582 420 223 361 255,40 37 37 38 32,8841,1543028718.262,Fri Nov 23 2018 22:05:18 GMT-0500 (Eastern Standard Time)
A,156779,train,7,8,7 8,2,1673 297,40 32,1970,1543028723.244,Fri Nov 23 2018 22:05:23 GMT-0500 (Eastern Standard Time)
A,156779,train,2,8,2 1 9 8,4,108 956 157 353 223,32 39 39 38 32,1797,1543028728.052,Fri Nov 23 2018 22:05:28 GMT-0500 (Eastern Standard Time)
A,156779,train,7,8,7 8,2,801 160,40 32,961,1543028732.021,Fri Nov 23 2018 22:05:32 GMT-0500 (Eastern Standard Time)
A,156779,train,8,9,8 9,2,854 192,40 32,1046,1543028736.077,Fri Nov 23 2018 22:05:36 GMT-0500 (Eastern Standard Time)
A,156779,train,1,4,1 2 3 4,4,1551 382 184 192,37 38 38 32,2309,1543028741.396,Fri Nov 23 2018 22:05:41 GMT-0500 (Eastern Standard Time)
A,156779,train,6,1,6 5 4 3 2 1,6,1015 248 184 128 304 232,37 40 40 40 39 32,2111,1543028746.516,Fri Nov 23 2018 22:05:46 GMT-0500 (Eastern Standard Time)
A,156779,train,2,8,2 1 9 8,4,818 151 267 215,39 39 38 32,1451,1543028750.974,Fri Nov 23 2018 22:05:50 GMT-0500 (Eastern Standard Time)
A,156779,train,6,4,6 5 4,3,745 337 145,37 40 32,1227,1543028755.213,Fri Nov 23 2018 22:05:55 GMT-0500 (Eastern Standard Time)
A,156779,train,2,4,2 3 4,3,855 160 137,38 38 32,1152,1543028759.373,Fri Nov 23 2018 22:05:59 GMT-0500 (Eastern Standard Time)
A,156779,train,1,4,1 2 3 4,4,720 209 150 159,37 38 38 32,1238,1543028763.62,Fri Nov 23 2018 22:06:03 GMT-0500 (Eastern Standard Time)
A,156779,train,4,2,4 3 2,3,877 144 159,40 40 32,1180,1543028767.81,Fri Nov 23 2018 22:06:07 GMT-0500 (Eastern Standard Time)
A,156779,train,8,3,8 9 1 2 3,5,819 224 137 175 225,40 37 37 38 32,1580,1543028772.397,Fri Nov 23 2018 22:06:12 GMT-0500 (Eastern Standard Time)
A,156779,train,8,4,8 9 1 2 3 4,6,898 224 134 176 208 257,40 37 37 38 38 32,1897,1543028777.301,Fri Nov 23 2018 22:06:17 GMT-0500 (Eastern Standard Time)
A,156779,train,4,8,4 5 6 7 8,5,1125 210 158 193 264,38 39 39 40 32,1950,1543028782.261,Fri Nov 23 2018 22:06:22 GMT-0500 (Eastern Standard Time)
A,156779,train,9,3,9 1 2 3,4,896 154 126 200,37 37 38 32,1376,1543028786.644,Fri Nov 23 2018 22:06:26 GMT-0500 (Eastern Standard Time)
A,156779,train,9,4,9 1 2 3 4,5,1382 175 218 166 216,37 37 38 38 32,2157,1543028791.814,Fri Nov 23 2018 22:06:31 GMT-0500 (Eastern Standard Time)
A,156779,train,7,6,7 6,2,1167 128,37 32,1295,1543028796.118,Fri Nov 23 2018 22:06:36 GMT-0500 (Eastern Standard Time)
A,156779,train,9,7,9 8 7,3,16895 183 496,38 38 32,17574,1543028816.701,Fri Nov 23 2018 22:06:56 GMT-0500 (Eastern Standard Time)
A,156779,train,1,9,1 9,2,1360 296,39 32,1656,1543028821.365,Fri Nov 23 2018 22:07:01 GMT-0500 (Eastern Standard Time)
A,156779,train,2,5,2 3 4 5,4,978 206 216 480,38 38 38 32,1880,1543028826.253,Fri Nov 23 2018 22:07:06 GMT-0500 (Eastern Standard Time)
A,156779,train,1,3,1 2 3,3,806 336 297,37 38 32,1439,1543028830.701,Fri Nov 23 2018 22:07:10 GMT-0500 (Eastern Standard Time)
A,156779,train,1,2,1 2,2,884 328,37 32,1212,1543028834.925,Fri Nov 23 2018 22:07:14 GMT-0500 (Eastern Standard Time)
A,156779,train,7,9,7 8 9,3,961 255 319,40 40 32,1535,1543028839.468,Fri Nov 23 2018 22:07:19 GMT-0500 (Eastern Standard Time)
A,156779,train,3,7,3 4 5 6 7,5,811 208 359 193 264,38 38 39 39 32,1835,1543028844.308,Fri Nov 23 2018 22:07:24 GMT-0500 (Eastern Standard Time)
A,156779,train,8,7,8 7,2,706 335,38 32,1041,1543028848.356,Fri Nov 23 2018 22:07:28 GMT-0500 (Eastern Standard Time)
A,156779,train,6,7,6 7,2,758 232,39 32,990,1543028852.358,Fri Nov 23 2018 22:07:32 GMT-0500 (Eastern Standard Time)
