group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,187730,train,7,3,7 8 9 1 2 3,6,1694 1537 351 192 256 1456,40 40 39 39 38 32,5486,1543020803.951,Fri Nov 23 2018 19:53:23 GMT-0500 (Eastern Standard Time)
A,187730,train,5,3,5 4 3,3,1027 191 247,40 40 32,1465,1543020808.422,Fri Nov 23 2018 19:53:28 GMT-0500 (Eastern Standard Time)
A,187730,train,3,2,3 2,2,771 256,40 32,1027,1543020812.455,Fri Nov 23 2018 19:53:32 GMT-0500 (Eastern Standard Time)
A,187730,train,3,6,3 4 5 6,4,1147 192 335 304,38 38 37 32,1978,1543020817.439,Fri Nov 23 2018 19:53:37 GMT-0500 (Eastern Standard Time)
A,187730,train,6,9,6 7 8 9,4,1100 199 224 401,37 40 40 32,1924,1543020822.367,Fri Nov 23 2018 19:53:42 GMT-0500 (Eastern Standard Time)
A,187730,train,6,4,6 5 4,3,784 264 281,39 40 32,1329,1543020826.703,Fri Nov 23 2018 19:53:46 GMT-0500 (Eastern Standard Time)
A,187730,train,6,3,6 5 4 3,4,569 280 248 297,39 40 40 32,1394,1543020831.103,Fri Nov 23 2018 19:53:51 GMT-0500 (Eastern Standard Time)
A,187730,train,1,5,1 2 3 4 5,5,918 270 225 207 176,39 38 38 38 32,1796,1543020835.902,Fri Nov 23 2018 19:53:55 GMT-0500 (Eastern Standard Time)
A,187730,train,7,2,7 6 5 4 3 2,6,731 247 304 281 223 265,39 39 40 40 40 32,2051,1543020840.959,Fri Nov 23 2018 19:54:00 GMT-0500 (Eastern Standard Time)
A,187730,train,8,9,8 9,2,682 281,40 32,963,1543020844.927,Fri Nov 23 2018 19:54:04 GMT-0500 (Eastern Standard Time)
A,187730,train,1,9,1 9,2,827 247,37 32,1074,1543020849.007,Fri Nov 23 2018 19:54:09 GMT-0500 (Eastern Standard Time)
A,187730,train,7,5,7 6 5,3,642 200 176,39 39 32,1018,1543020853.031,Fri Nov 23 2018 19:54:13 GMT-0500 (Eastern Standard Time)
A,187730,train,7,3,7 6 5 4 3,5,628 247 208 231 200,39 39 40 40 32,1514,1543020857.55,Fri Nov 23 2018 19:54:17 GMT-0500 (Eastern Standard Time)
A,187730,train,9,5,9 1 2 3 4 5,6,747 231 296 216 208 201,39 39 38 38 38 32,1899,1543020862.455,Fri Nov 23 2018 19:54:22 GMT-0500 (Eastern Standard Time)
A,187730,train,8,9,8 9,2,690 247,40 32,937,1543020866.399,Fri Nov 23 2018 19:54:26 GMT-0500 (Eastern Standard Time)
A,187730,train,1,9,1 9,2,588 248,37 32,836,1543020870.238,Fri Nov 23 2018 19:54:30 GMT-0500 (Eastern Standard Time)
A,187730,train,2,7,2 1 9 8 7,5,572 302 376 248 216,37 37 38 38 32,1714,1543020874.958,Fri Nov 23 2018 19:54:34 GMT-0500 (Eastern Standard Time)
