group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,174022,train,1,9,1 2 1 9,4,995 423 292 275 289 240 232 383,37 32 37 32 39 39 39 32,3129,1543253899.371,Mon Nov 26 2018 12:38:19 GMT-0500 (Eastern Standard Time)
A,174022,train,1,9,1 2 1 9,4,735 327 218 191 226 158 472,37 37 37 39 39 39 32,2327,1543253907.978,Mon Nov 26 2018 12:38:27 GMT-0500 (Eastern Standard Time)
A,174022,train,2,5,2 1 9 8 7 8 9 1 2 3 4 5,12,1102 232 215 232 289 240 199 192 281 239 280 224 216 176 184 272 192 296 192 184 256 263 209 168 184 152 456 247 369,39 39 39 39 38 38 40 40 40 40 38 38 38 38 37 38 38 40 40 40 37 38 38 38 40 40 40 40 32,7741,1543253921.761,Mon Nov 26 2018 12:38:41 GMT-0500 (Eastern Standard Time)
A,174022,train,1,9,1 9,2,432 288 352,39 39 32,1072,1543253928.847,Mon Nov 26 2018 12:38:48 GMT-0500 (Eastern Standard Time)
A,174022,train,1,9,1 9,2,1427 681 423 761,32 39 39 32,3292,1543253938.158,Mon Nov 26 2018 12:38:58 GMT-0500 (Eastern Standard Time)
A,174022,train,2,5,2 1 9 1 2 3 4 5,8,1085 368 176 160 159 192 177 151 161 167 120 272 224 217 839,39 39 39 39 39 37 37 37 37 37 40 40 40 40 32,4468,1543253948.645,Mon Nov 26 2018 12:39:08 GMT-0500 (Eastern Standard Time)
A,174022,train,1,9,1 9,2,332 200 696,39 39 32,1228,1543253955.972,Mon Nov 26 2018 12:39:15 GMT-0500 (Eastern Standard Time)
A,174022,train,1,9,1 9,2,742 309 625,39 39 32,1676,1543253963.658,Mon Nov 26 2018 12:39:23 GMT-0500 (Eastern Standard Time)
A,174022,train,2,5,2 1 9 8 7 8 9 1 2 3 4 5,12,861 224 176 232 249 536 351 225 256 303 271 225 192 184 216 424 184 247 160 160 248 186 231 168 263 505 855,37 37 39 39 39 38 40 40 40 40 38 38 38 38 37 40 40 38 38 37 38 38 40 40 40 16 32,8132,1543253977.8,Mon Nov 26 2018 12:39:37 GMT-0500 (Eastern Standard Time)
A,174022,train,2,5,2 1 9 8 7 8 9 1 2 3 4 5,12,510 280 217 183 232 224 201 319 192 200 168 192 209 223 432 512 175 257 408,39 39 39 39 40 40 40 40 38 38 38 38 37 37 37 40 40 40 32,5134,1543253988.943,Mon Nov 26 2018 12:39:48 GMT-0500 (Eastern Standard Time)
