group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,136855,train,1,9,1 9,2,1467 696,38 32,2163,1543248781.49,Mon Nov 26 2018 10:13:01 GMT-0600 (Central Standard Time)
A,136855,train,8,6,8 9 8 7 8 9 8 7 8 7 6,11,2860 719 496 968 344 272 480 544 2095 608 935 289 296 888 672 344 681,40 38 37 37 39 39 39 37 37 32 39 39 32 37 39 40 32,13491,1543248801.002,Mon Nov 26 2018 10:13:21 GMT-0600 (Central Standard Time)
A,136855,train,3,6,3 4 5 6,4,2087 783 752 729,39 39 38 32,4351,1543248811.361,Mon Nov 26 2018 10:13:31 GMT-0600 (Central Standard Time)
A,136855,train,7,8,7 8,2,405 543,37 32,948,1543248818.321,Mon Nov 26 2018 10:13:38 GMT-0600 (Central Standard Time)
A,136855,train,8,6,8 7 8 9 1 2 1 2 3 2 3 4 5 6,14,664 663 528 224 233 1304 984 239 585 319 760 177 1112 343 232 512 841 720,39 32 37 37 32 37 40 40 40 38 40 39 37 39 39 39 38 32,10440,1543248834.769,Mon Nov 26 2018 10:13:54 GMT-0600 (Central Standard Time)
A,136855,train,8,6,8 9 8 7 6,5,570 848 208 640 432,37 39 39 40 32,2698,1543248843.473,Mon Nov 26 2018 10:14:03 GMT-0600 (Central Standard Time)
A,136855,train,7,8,7 8,2,578 391,37 32,969,1543248850.449,Mon Nov 26 2018 10:14:10 GMT-0600 (Central Standard Time)
A,136855,train,8,6,8 7 6,3,417 592 359,39 40 32,1368,1543248857.824,Mon Nov 26 2018 10:14:17 GMT-0600 (Central Standard Time)
A,136855,train,1,9,1 9,2,6752 488,38 32,7240,1543248871.072,Mon Nov 26 2018 10:14:31 GMT-0600 (Central Standard Time)
A,136855,train,5,8,5 4 5 6 7 8,6,2105 1424 311 1496 489 464 904 727,37 39 38 39 37 38 37 32,7920,1543248885,Mon Nov 26 2018 10:14:45 GMT-0600 (Central Standard Time)
A,136855,train,9,8,9 8,2,536 375,39 32,911,1543248891.92,Mon Nov 26 2018 10:14:51 GMT-0600 (Central Standard Time)
A,136855,train,3,7,3 2 1 9 8 7,6,920 1304 352 608 1849 607,37 38 38 39 39 32,5640,1543248903.568,Mon Nov 26 2018 10:15:03 GMT-0600 (Central Standard Time)
A,136855,train,1,7,1 2 3 4 5 4 5 6 7,9,6081 487 904 608 448 312 328 400 248 576 544,39 40 39 39 39 39 37 39 38 38 32,10936,1543248920.511,Mon Nov 26 2018 10:15:20 GMT-0600 (Central Standard Time)
A,136855,train,3,8,3 4 5 6 7 6 5 4 3 2 1 9 8,13,1945 1119 824 272 1192 368 432 384 391 521 384 208 248 255 439 377 472 616 376,39 39 38 38 38 40 39 40 39 40 37 37 37 37 38 38 38 39 32,10823,1543248937.343,Mon Nov 26 2018 10:15:37 GMT-0600 (Central Standard Time)
A,136855,train,4,3,4 3,2,400 304,37 32,704,1543248944.055,Mon Nov 26 2018 10:15:44 GMT-0600 (Central Standard Time)
A,136855,train,1,9,1 9,2,569 415,38 32,984,1543248951.047,Mon Nov 26 2018 10:15:51 GMT-0600 (Central Standard Time)
A,136855,train,2,5,2 3 4 5,4,753 1248 280 584 479,39 38 39 39 32,3344,1543248960.399,Mon Nov 26 2018 10:16:00 GMT-0600 (Central Standard Time)
A,136855,train,2,5,2 3 4 5,4,648 352 321 520,39 39 39 32,1841,1543248968.247,Mon Nov 26 2018 10:16:08 GMT-0600 (Central Standard Time)
A,136855,train,2,5,2 3 4 5,4,464 272 279 560,39 39 39 32,1575,1543248975.831,Mon Nov 26 2018 10:16:15 GMT-0600 (Central Standard Time)
A,136855,train,1,9,1 9,2,424 280,38 32,704,1543248982.543,Mon Nov 26 2018 10:16:22 GMT-0600 (Central Standard Time)
