group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,126766,train,6,1,6 5 4 13 14 5 6 7 15 16 17 18 10 1,14,1700 884 1215 1096 1224 488 576 881 640 536 520 440 544 672 693 955,37 40 37 38 39 39 39 39 39 40 40 40 40 37 37 32,13064,1550464630.431,Sun Feb 17 2019 20:37:10 GMT-0800 (Pacific Standard Time)
A,126766,train,4,5,4 5,2,605 975,38 32,1580,1550464638.015,Sun Feb 17 2019 20:37:18 GMT-0800 (Pacific Standard Time)
A,126766,train,3,14,3 12 13 4 5 4 3 2 1 10 18 17 16 15 7 6 5 14,18,1457 754 640 656 544 488 528 752 1448 576 424 888 512 504 656 504 404 531 360 320 344 992,37 37 38 39 39 39 38 38 40 40 40 39 39 39 38 38 38 37 37 37 37 32,14282,1550464658.302,Sun Feb 17 2019 20:37:38 GMT-0800 (Pacific Standard Time)
A,126766,train,13,5,13 12 11 2 1 10 18 17 16 15 7 6 5 14 5,15,1325 509 739 576 544 576 759 609 368 368 728 360 328 360 455 744,40 40 39 39 39 39 38 38 38 38 37 37 37 37 39 32,9348,1550464673.654,Sun Feb 17 2019 20:37:53 GMT-0800 (Pacific Standard Time)
A,126766,train,4,14,4 13 12 11 12 13 14,7,652 416 664 384 368 624 368 344 1631,37 37 40 40 40 38 38 38 32,5451,1550464685.11,Sun Feb 17 2019 20:38:05 GMT-0800 (Pacific Standard Time)
A,126766,train,13,5,13 4 13 14 13 12 11 12 13 14 5 6 5,13,1768 396 384 576 448 936 352 1496 1104 424 424 984 328 312 792 632 469 787 600,39 39 39 37 37 38 38 40 40 40 40 38 38 38 38 39 39 37 32,13212,1550464704.326,Sun Feb 17 2019 20:38:24 GMT-0800 (Pacific Standard Time)
A,126766,train,2,3,2 11 2 1 10 18 17 16 15 7 6 7 8 9 10 18 10 1 2 11 12 13 14 13 12 11 2 1 10 18 10 1 2 11 12 13 4 13 14 13 12 11 2 1 10 9 8 9 10 9 8 7 15 7 6 5 14 13 12 11 2 1 10 18 17 16 15 16 8 16 17 18 10 1 2 11 12 13 14 5 6 7 15 16 17 18 10 1 10 18 17 16 15 7 6 5 14 13 12 11 2 1 10 18 17 16 15 7 6 5 14 13 12 11 12 13 14 13 12 11 2 1 10 18 17 9 8 7 6 5 14 13 12 3,134,1461 479 749 459 432 440 1005 522 495 14209 656 864 776 488 368 648 452 307 416 464 344 336 400 616 712 408 344 880 368 672 520 408 360 352 440 272 439 280 231 184 216 181 419 328 617 384 361 319 312 336 376 400 304 640 368 280 208 368 448 536 1560 1756 788 984 320 248 224 640 360 456 880 632 344 864 480 287 312 361 680 336 392 1557 419 551 432 464 552 568 664 544 1776 328 408 488 592 480 744 688 248 460 372 360 424 544 452 452 351 456 440 392 338 367 464 424 824 528 473 367 472 416 360 890 350 392 352 312 296 408 352 400 432 488 456 504 488 399 497 592 512 576 408 496 336 416 247 421 371 384 576 328 416 416 600 304 264 248 208 408 816 424 248 248 208 272 232 488 328 288 456 1016 476 716 440 544 368 936 448 352 344 344 424 592 336 1103 433 1545,37 37 39 39 39 39 38 38 38 37 37 39 40 40 40 39 39 39 37 37 37 37 37 38 38 38 38 40 40 40 40 39 39 39 39 39 37 37 37 37 37 37 38 38 39 39 39 37 37 37 38 38 38 40 40 40 40 40 39 39 39 38 38 40 40 40 40 38 38 38 38 39 39 37 37 37 37 37 40 40 40 39 39 39 39 39 38 38 38 38 40 37 37 39 40 40 40 40 37 37 37 37 37 38 38 38 38 39 39 39 39 39 40 40 40 37 37 40 39 39 39 38 38 38 38 38 37 37 37 37 40 40 40 40 39 39 39 39 39 38 38 38 38 38 37 37 37 37 40 40 40 40 38 38 38 38 38 37 40 40 40 40 40 40 39 39 39 39 39 40 38 37 37 38 38 38 38 37 37 37 37 40 40 39 39 32,105768,1550464816.103,Sun Feb 17 2019 20:40:16 GMT-0800 (Pacific Standard Time)
A,126766,train,2,12,2 1 10 18 17 16 15 7 6 5 14 13 12,13,841 1008 528 400 528 528 424 472 392 456 457 480 696 408 1503,40 39 39 39 38 38 38 38 37 37 37 37 40 40 32,9121,1550464831.231,Sun Feb 17 2019 20:40:31 GMT-0800 (Pacific Standard Time)
A,126766,train,11,12,11 2 1 2 11 12 13 12,8,754 843 600 344 624 416 336 696 384 736 800,39 39 38 38 37 37 37 38 38 40 32,6533,1550464843.767,Sun Feb 17 2019 20:40:43 GMT-0800 (Pacific Standard Time)
A,126766,train,4,14,4 13 14,3,432 451 649 1248,37 37 38 32,2780,1550464852.552,Sun Feb 17 2019 20:40:52 GMT-0800 (Pacific Standard Time)
A,126766,train,4,5,4 13 4 5,4,426 416 504 412 340 1496,37 37 39 38 38 32,3594,1550464862.151,Sun Feb 17 2019 20:41:02 GMT-0800 (Pacific Standard Time)
A,126766,train,2,3,2 11 12 13 14 5 6 7 15 16 17 18 10 1 2 3 4 3,18,418 455 536 424 395 365 464 432 400 600 552 416 392 392 440 384 416 416 376 664 888,37 37 38 38 38 38 39 39 39 39 40 40 40 40 37 37 37 38 38 40 32,9825,1550464877.984,Sun Feb 17 2019 20:41:17 GMT-0800 (Pacific Standard Time)
A,126766,train,2,3,2 1 10 18 17 16 15 7 6 5 14 13 12 11 2 1 10 18 17 16 15 7 6 5 14 13 12 11 2 1 10 9 8 7 8 9 10 1 2 3 4 3,42,519 427 384 745 840 464 431 576 400 424 352 336 544 392 376 440 416 336 336 440 320 256 320 461 363 344 288 1016 312 408 384 392 456 536 511 745 375 503 304 504 288 200 183 209 464 472 680 356 875 856,39 39 39 40 38 38 38 38 37 37 37 37 40 40 40 39 39 39 39 38 38 38 38 37 37 37 37 40 40 40 40 39 39 38 39 38 38 38 38 40 40 40 40 40 37 37 38 38 40 32,22559,1550464906.551,Sun Feb 17 2019 20:41:46 GMT-0800 (Pacific Standard Time)
A,126766,train,4,14,4 5 4 13 12 11 12 13 14,9,923 1104 477 1067 472 752 391 376 503 312 385 1328,38 40 39 37 37 40 40 40 38 38 38 32,8090,1550464920.647,Sun Feb 17 2019 20:42:00 GMT-0800 (Pacific Standard Time)
A,126766,train,13,14,13 4 5 4 3 2 1 10 18 10 1 2 11 12 13 14,16,345 379 464 456 272 504 392 256 416 408 376 232 336 504 1232 208 232 192 216 288 600 183 1385,39 39 38 38 38 40 40 40 40 39 39 39 39 37 37 37 37 37 37 38 38 38 32,9876,1550464936.526,Sun Feb 17 2019 20:42:16 GMT-0800 (Pacific Standard Time)
A,126766,train,2,12,2 11 2 1 10 9 8 9 10 18 17 16 15 7 6 5 14 13 12,19,1086 563 336 616 464 752 704 432 761 320 288 544 312 288 360 304 344 320 344 400 456 495 577 740 523 433 1263,37 37 37 39 39 39 38 38 40 40 40 39 39 39 38 38 38 38 38 37 37 37 37 37 40 40 32,14025,1550464956.56,Sun Feb 17 2019 20:42:36 GMT-0800 (Pacific Standard Time)
A,126766,train,4,5,4 13 14 13 12 11 2 1 10 18 17 16 15 7 6 5 14 5,18,1756 484 612 431 801 360 408 872 407 432 489 744 567 872 368 465 615 456 600 741 315 544 984,37 37 38 38 40 40 40 40 39 39 39 39 38 38 38 38 37 37 40 37 37 39 32,14323,1550464976.888,Sun Feb 17 2019 20:42:56 GMT-0800 (Pacific Standard Time)
A,126766,train,13,14,13 12 11 2 1 10 18 17 16 15 7 6 5 14,14,1500 544 404 380 384 408 360 400 391 272 247 232 392 311 264 264 225 1264,40 40 39 39 39 39 39 38 38 38 38 38 37 37 37 37 37 32,8242,1550464991.136,Sun Feb 17 2019 20:43:11 GMT-0800 (Pacific Standard Time)
A,126766,train,11,3,11 2 1 10 9 8 7 6 5 4 3 2 3,13,401 379 552 504 400 264 288 608 744 712 736 264 351 753 1416,39 39 39 38 38 38 38 37 40 37 40 40 40 38 32,8372,1550465005.511,Sun Feb 17 2019 20:43:25 GMT-0800 (Pacific Standard Time)
A,126766,train,2,3,2 1 10 9 8 7 6 5 14 13 12 11 2 1 10 18 17 16 8 7 6 5 14 5 4 3,26,809 915 496 416 312 632 504 376 336 424 400 304 248 288 432 384 328 376 480 320 336 912 336 280 613 1474 408 922 407 480 1520,39 39 38 38 38 38 37 37 37 37 40 40 40 40 39 39 39 39 39 38 38 37 38 38 37 37 37 39 40 40 32,16468,1550465027.983,Sun Feb 17 2019 20:43:47 GMT-0800 (Pacific Standard Time)
A,126766,train,2,12,2 11 12 13 12,5,1048 507 336 312 400 672 920,37 37 37 38 38 40 32,4195,1550465038.182,Sun Feb 17 2019 20:43:58 GMT-0800 (Pacific Standard Time)
A,126766,train,11,12,11 2 3 2 1 10 9 8 7 15 16 17 18 10 1 10 9 8 7 6 5 14 13 12 11 12,26,445 1020 931 360 512 376 408 480 600 432 688 464 408 632 312 344 280 672 648 792 312 296 373 435 440 400 431 376 496 311 336 657 1224,39 38 40 40 40 39 39 38 38 38 38 39 39 40 40 40 40 37 37 39 38 38 38 38 37 37 37 37 40 40 40 38 32,16891,1550465061.079,Sun Feb 17 2019 20:44:21 GMT-0800 (Pacific Standard Time)
A,126766,train,2,12,2 1 10 9 8 7 6 7 15 16 17 18 10 1 2 11 12 13 12,19,936 427 480 464 520 592 624 488 312 248 192 256 352 264 248 288 472 304 328 328 431 353 327 761 832,39 39 38 38 38 37 38 39 39 39 39 39 40 40 40 40 37 37 37 37 37 38 38 40 32,10827,1550465077.911,Sun Feb 17 2019 20:44:37 GMT-0800 (Pacific Standard Time)
A,126766,train,13,14,13 4 3 2 3 4 5 6 7 15 16 17 18 10 1 2 11 12 13 4 5 4 3 2 1 10 18 17 16 15 7 6 5 14,34,1274 475 504 345 412 516 279 376 463 352 337 320 480 344 240 256 320 392 384 456 384 383 416 1590 795 1104 312 296 368 320 352 280 320 232 328 320 360 296 632 608 376 368 1544,39 39 40 40 40 38 38 38 39 39 39 39 40 40 40 40 37 37 37 37 37 38 38 39 38 40 40 40 40 39 39 39 39 39 38 38 38 38 37 37 37 37 32,20509,1550465104.423,Sun Feb 17 2019 20:45:04 GMT-0800 (Pacific Standard Time)
A,126766,train,11,12,11 12,2,423 2453,38 32,2876,1550465113.303,Sun Feb 17 2019 20:45:13 GMT-0800 (Pacific Standard Time)
A,126766,train,13,5,13 4 5,3,548 752 1548,39 38 32,2848,1550465122.155,Sun Feb 17 2019 20:45:22 GMT-0800 (Pacific Standard Time)
A,126766,train,13,5,13 4 5,3,1353 663 1296,39 38 32,3312,1550465131.471,Sun Feb 17 2019 20:45:31 GMT-0800 (Pacific Standard Time)
A,126766,train,13,14,13 4 5 4 3 2 1 10 18 10 1 2 11 12 13 14,16,591 540 2064 432 440 504 520 464 384 360 2136 479 385 408 585 1260 715 672 2080,39 38 40 40 40 40 39 39 39 39 37 37 37 37 38 38 37 38 32,15019,1550465152.495,Sun Feb 17 2019 20:45:52 GMT-0800 (Pacific Standard Time)
