group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,100821,train,1,2,3,2 1 10 1 10 9 8 7 6 5 4 3 2 3 4 3,16,3871 2552 2166 944 1417 751 1007 1669 694 1245 999 2897 865 1548 1423 1655 2556 716 1289,37 37 16 39 37 16 38 38 37 38 39 39 40 40 40 38 38 40 32,1 2 4 5 7 8 10 11 12 13 14 15 16 17 18,30264,1551367237.727,Thu Feb 28 2019 10:20:37 GMT-0500 (Eastern Standard Time)
A,100821,train,2,4,5,4 3 2 1 10 1 10 9 8 7 6 5,12,1394 1410 1594 1338 2505 1621 1121 1557 1038 1050 1299 1959,40 40 37 37 39 37 38 38 38 39 39 32,1 2 3 4 5 6 7 8 9 10 11,17886,1551367261.64,Thu Feb 28 2019 10:21:01 GMT-0500 (Eastern Standard Time)
A,100821,train,3,4,5,4 3 2 1 10 9 8 7 6 5,10,1080 1216 1433 1652 855 1319 790 674 1049 1421,40 40 37 37 38 38 38 39 39 32,1 2 3 4 5 6 7 8 9,11489,1551367279.19,Thu Feb 28 2019 10:21:19 GMT-0500 (Eastern Standard Time)
A,100821,train,4,4,5,4 3 2 1 10 9 8 7 6 5,10,1333 698 900 1423 606 858 724 536 817 596,40 40 37 37 38 38 38 39 39 32,1 2 3 4 5 6 7 8 9,8491,1551367293.709,Thu Feb 28 2019 10:21:33 GMT-0500 (Eastern Standard Time)
A,100821,train,5,1,6,1 2 3 4 5 6,6,1987 1222 778 1314 2027 1279,39 38 38 38 37 32,1 2 3 4 5,8607,1551367308.358,Thu Feb 28 2019 10:21:48 GMT-0500 (Eastern Standard Time)
A,100821,train,6,4,5,4 5,2,1240 1271,38 32,1,2511,1551367316.905,Thu Feb 28 2019 10:21:56 GMT-0500 (Eastern Standard Time)
A,100821,train,7,10,1,10 9 8 7 6 5 4 3 2 1,10,725 748 499 733 857 926 777 499 950 752,38 38 38 39 39 40 40 40 37 32,1 2 3 4 5 6 7 8 9,7466,1551367330.432,Thu Feb 28 2019 10:22:10 GMT-0500 (Eastern Standard Time)
A,100821,train,8,10,9,10 9,2,1173 1241,38 32,1,2414,1551367340.816,Thu Feb 28 2019 10:22:20 GMT-0500 (Eastern Standard Time)
A,100821,train,9,10,7,10 1 2 3 4 5 6 7,8,1249 864 814 715 392 658 944 660 591 1199 994 773,39 39 16 16 16 16 38 38 38 37 37 32,1 2 7 8 9 10 11,9853,1551367357.768,Thu Feb 28 2019 10:22:37 GMT-0500 (Eastern Standard Time)
A,100821,train,10,4,5,4 5,2,1169 939,38 32,1,2108,1551367365.902,Thu Feb 28 2019 10:22:45 GMT-0500 (Eastern Standard Time)
A,100821,train,11,1,9,1 2 3 4 5 6 7 6 5 4 3 2 1 10 9,15,26 1268 1127 693 1073 776 130 1089 528 829 471 1038 514 1060 937 496 1247 509,39 16 38 38 38 37 37 39 39 39 40 40 40 37 37 37 38 32,1 3 4 5 6 7 8 9 11 12 13 14 15 17,13811,1551367388.434,Thu Feb 28 2019 10:23:08 GMT-0500 (Eastern Standard Time)
A,100821,train,12,2,3,2 1 10 9 8 7 6 5 4 3,10,1129 821 679 804 919 791 904 1059 638 755,37 37 38 38 38 39 39 40 40 32,1 2 3 4 5 6 7 8 9,8499,1551367403.01,Thu Feb 28 2019 10:23:23 GMT-0500 (Eastern Standard Time)
A,100821,train,13,3,5,3 4 5,3,1454 730 814,38 38 32,1 2,2998,1551367412.068,Thu Feb 28 2019 10:23:32 GMT-0500 (Eastern Standard Time)
A,100821,train,14,2,3,2 1 10 9 8 7 6 5 4 3,10,636 930 651 671 629 984 553 618 683 827 1078,37 37 38 38 38 39 39 39 40 40 32,1 2 3 4 5 6 7 9 10,8260,1551367426.385,Thu Feb 28 2019 10:23:46 GMT-0500 (Eastern Standard Time)
A,100821,train,15,2,3,2 3,2,469 1205,38 32,1,1674,1551367434.111,Thu Feb 28 2019 10:23:54 GMT-0500 (Eastern Standard Time)
A,100821,train,16,3,1,3 4 5 6 7 8 9 10 1,9,439 528 423 1071 526 962 531 481 926 1019,38 38 38 37 37 40 40 40 39 32,1 2 4 5 6 7 8 9,6906,1551367447.096,Thu Feb 28 2019 10:24:07 GMT-0500 (Eastern Standard Time)
A,100821,train,17,5,8,5 4 3 2 1 10 1 2 3 4 5 6 7 8 9 10 1 2 3 4 5 6 7 8 7 6 5 4 3 2 1 10 9 8,34,1219 897 582 756 782 1905 440 1060 1048 596 954 1445 768 1898 671 488 859 1045 562 1154 478 467 950 567 857 1175 499 766 974 442 945 1292 595 678 485 966 807 835,40 40 40 37 37 39 39 16 38 38 38 37 37 40 40 40 39 39 39 38 38 38 37 37 40 38 39 39 40 40 40 37 37 37 16 38 38 32,1 2 3 4 5 6 7 9 10 11 12 13 14 15 16 17 18 20 21 22 23 24 25 26 27 28 29 30 31 32 33 36 37,32907,1551367486.054,Thu Feb 28 2019 10:24:46 GMT-0500 (Eastern Standard Time)
A,100821,train,18,10,7,10 1 2 3 4 5 6 7,8,297 385 1364 805 702 881 529 1057,39 39 38 38 38 37 37 32,1 2 3 4 5 6 7,6020,1551367498.134,Thu Feb 28 2019 10:24:58 GMT-0500 (Eastern Standard Time)
A,100821,train,19,4,5,4 5,2,731 978,38 32,1,1709,1551367505.89,Thu Feb 28 2019 10:25:05 GMT-0500 (Eastern Standard Time)
A,100821,train,20,4,5,4 5,2,560 1001,38 32,1,1561,1551367513.553,Thu Feb 28 2019 10:25:13 GMT-0500 (Eastern Standard Time)
A,100821,train,21,3,7,3 2 1 10 9 8 7,7,4212 689 498 881 750 865 709 699 1061,40 40 37 37 16 38 38 38 32,1 3 4 6 7 8,10364,1551367531.015,Thu Feb 28 2019 10:25:31 GMT-0500 (Eastern Standard Time)
A,100821,train,22,2,3,2 3,2,1547 1174,38 32,1,2721,1551367539.769,Thu Feb 28 2019 10:25:39 GMT-0500 (Eastern Standard Time)
A,100821,train,23,4,5,4 5,2,344 993,38 32,1,1337,1551367547.141,Thu Feb 28 2019 10:25:47 GMT-0500 (Eastern Standard Time)
A,100821,train,24,4,5,4 5,2,503 681,38 32,1,1184,1551367554.344,Thu Feb 28 2019 10:25:54 GMT-0500 (Eastern Standard Time)
A,100821,train,25,2,3,2 1 10 9 8 7 6 5 4 3,10,1203 698 1331 908 536 933 517 1464 1068 516 810,37 37 38 38 38 39 39 39 40 40 32,1 2 3 4 5 6 7 9 10,9984,1551367570.353,Thu Feb 28 2019 10:26:10 GMT-0500 (Eastern Standard Time)
A,100821,train,26,10,7,10 1 2 3 4 5 6 7,8,1040 1265 1487 784 690 1268 477 1022,39 39 38 38 38 37 37 32,1 2 3 4 5 6 7,8033,1551367584.412,Thu Feb 28 2019 10:26:24 GMT-0500 (Eastern Standard Time)
A,100821,train,27,2,3,2 1 10 9 8 7 6 5 4 3,10,1713 940 1213 1185 1112 799 633 1489 517 753,37 37 38 38 38 39 39 40 40 32,1 2 3 4 5 6 7 8 9,10354,1551367600.791,Thu Feb 28 2019 10:26:40 GMT-0500 (Eastern Standard Time)
A,100821,train,28,5,7,5 4 3 2 1 10 9 8 7,9,1066 990 643 594 857 627 689 846 938,40 40 40 37 37 38 38 38 32,1 2 3 4 5 6 7 8,7250,1551367614.096,Thu Feb 28 2019 10:26:54 GMT-0500 (Eastern Standard Time)
A,100821,train,29,9,3,9 8 7 6 5 4 3,7,333 543 957 753 571 512 914,38 38 39 39 40 40 32,1 2 3 4 5 6,4583,1551367624.708,Thu Feb 28 2019 10:27:04 GMT-0500 (Eastern Standard Time)
