group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,111152,train,1,8,5,8 9 10 9 8 9 10 1 2 1 10 1 10 1 2 3 4 5,18,595 334 247 15591 616 960 520 512 416 376 568 429 715 200 336 280 488 1184 360 184 216 184 184 648 416 456 1312,40 40 40 38 38 37 40 37 40 37 37 37 39 39 39 39 37 39 39 39 37 37 37 38 38 38 32,1 2 4 5 7 9 10 11 13 14 17 18 21 22 24 25 26,28327,1551367668.102,Thu Feb 28 2019 20:57:48 GMT+0530 (India Standard Time)
A,111152,train,2,2,3,2 3,2,1448 1072,38 32,1,2520,1551367676.686,Thu Feb 28 2019 20:57:56 GMT+0530 (India Standard Time)
A,111152,train,3,2,3,2 1 2 3,4,488 448 416 360 928,39 38 37 38 32,1 3 4,2640,1551367685.365,Thu Feb 28 2019 20:58:05 GMT+0530 (India Standard Time)
A,111152,train,4,10,7,10 1 2 1 10 9 8 7,8,367 437 451 400 408 352 464 440 984,37 37 37 39 39 38 38 38 32,1 2 4 5 6 7 8,4303,1551367695.701,Thu Feb 28 2019 20:58:15 GMT+0530 (India Standard Time)
A,111152,train,5,10,7,10 9 8 7,4,499 435 408 848,38 38 38 32,1 2 3,2190,1551367703.925,Thu Feb 28 2019 20:58:23 GMT+0530 (India Standard Time)
A,111152,train,6,4,5,4 5,2,525 848,38 32,1,1373,1551367711.357,Thu Feb 28 2019 20:58:31 GMT+0530 (India Standard Time)
A,111152,train,7,2,3,2 3,2,896 1106,38 32,1,2002,1551367719.381,Thu Feb 28 2019 20:58:39 GMT+0530 (India Standard Time)
A,111152,train,8,4,5,4 5,2,689 672,38 32,1,1361,1551367726.773,Thu Feb 28 2019 20:58:46 GMT+0530 (India Standard Time)
A,111152,train,9,5,4,5 6 7 6 5 4 3 4,8,542 1507 496 416 456 280 304 608 488 1024,38 39 39 39 37 37 40 40 38 32,2 3 5 6 7 8 9,6121,1551367738.933,Thu Feb 28 2019 20:58:58 GMT+0530 (India Standard Time)
A,111152,train,10,4,5,4 5,2,296 1368 4736 1464,39 39 38 32,3,7864,1551367752.852,Thu Feb 28 2019 20:59:12 GMT+0530 (India Standard Time)
A,111152,train,11,2,3,2 3,2,47 1235,38 32,1,1282,1551367760.196,Thu Feb 28 2019 20:59:20 GMT+0530 (India Standard Time)
A,111152,train,12,3,6,3 4 5 6,4,3671 499 472 4008 1784,38 38 38 39 32,1 2 4,10434,1551367776.668,Thu Feb 28 2019 20:59:36 GMT+0530 (India Standard Time)
A,111152,train,13,5,1,5 6 7 8 9 10 1,7,119 515 440 2120 584 456 488 1440 1448,39 39 39 40 40 40 40 37 32,1 2 4 5 6 8,7610,1551367790.332,Thu Feb 28 2019 20:59:50 GMT+0530 (India Standard Time)
A,111152,train,14,3,5,3 4 5,3,3339 1099 1424,38 38 32,1 2,5862,1551367802.228,Thu Feb 28 2019 21:00:02 GMT+0530 (India Standard Time)
A,111152,train,15,2,9,2 1 10 1 2 3 4 5 4 3 2 1 10 9,14,762 823 521 2040 568 848 1408 528 456 856 760 840 472 758 930 512 1336 599 977,39 39 39 37 37 37 38 38 38 38 40 40 40 40 39 39 39 38 32,1 2 4 5 7 8 9 11 12 13 15 16 18,15994,1551367824.236,Thu Feb 28 2019 21:00:24 GMT+0530 (India Standard Time)
A,111152,train,16,3,7,3 2 3 4 5 6 7,7,757 760 568 440 504 440 720 432 408 920 912,40 40 40 38 38 38 38 38 39 39 32,1 4 5 6 9 10,6861,1551367837.124,Thu Feb 28 2019 21:00:37 GMT+0530 (India Standard Time)
A,111152,train,17,4,5,4 3 2 3 4 5,6,1477 968 536 664 600 488 608 560,40 40 40 38 38 38 38 32,1 2 4 5 6,5901,1551367849.043,Thu Feb 28 2019 21:00:49 GMT+0530 (India Standard Time)
