group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,145859,train,1,2,3,2 1 2 1 2 1 10 1 10 9 10 9 8 9 8 9 8 9 8 7 6 7 8 7 6 7 6 7 8 7 6 5 6 5 4 5 6 5 4 3,40,16309 3170 2051 1896 830 754 829 891 960 1254 1004 913 1296 4020 1582 1669 792 895 869 907 654 1308 576 1013 641 760 540 704 1135 922 1209 631 1537 615 1234 486 759 477 812 438 567 477 695 499 1696 871 910 1412 823 1285 4126 914 2808 929 745 878 1158 1005 1281 802 1603 1758,32 39 37 39 37 39 37 38 37 39 37 38 40 38 32 39 39 38 32 40 38 40 38 40 32 38 32 38 32 38 39 32 37 32 40 32 38 32 38 32 39 32 40 32 37 39 37 40 38 32 39 39 37 38 39 40 38 37 39 40 40 32,3 4 5 6 7 9 10 11 12 13 14 18 20 21 22 23 24 26 28 31 33 35 37 41 45 46 47 48 49 51 52 53 55 56 57 58 59 60 61,86584,1551387811.707,Thu Feb 28 2019 14:03:31 GMT-0700 (Mountain Standard Time)
A,145859,train,2,3,5,3 4 5,3,6056 1213 559 1199 401 510 1553,32 38 37 37 39 38 32,2 6,11491,1551387829.7,Thu Feb 28 2019 14:03:49 GMT-0700 (Mountain Standard Time)
A,145859,train,3,5,1,5 6 7 8 7 6 7 8 9 8 9 10 1,13,2558 1938 1221 1286 1270 1191 780 1748 1090 992 1156 1227 1333,37 37 40 38 39 37 40 40 38 40 40 39 32,1 2 3 4 5 6 7 8 9 10 11 12,17790,1551387853.501,Thu Feb 28 2019 14:04:13 GMT-0700 (Mountain Standard Time)
A,145859,train,4,7,5,7 8 9 10 1 10 9 10 9 8 7 6 7 8 7 8 9 10 1 10 9 10 1 10 1 2 1 2 3 2 3 4 5,33,2984 1092 838 805 482 1055 951 1263 896 1306 803 1476 1037 858 1347 1398 1457 782 813 504 1267 853 1195 1078 1299 812 687 779 849 1549 2059 1105 3130 1082 689 833 1442,40 40 40 40 39 37 38 40 38 38 38 39 37 40 38 40 40 40 40 39 37 38 40 39 37 39 40 38 39 37 39 38 40 38 38 38 32,1 2 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 20 21 22 23 24 25 26 29 30 31 32 33 34 35 36,42855,1551387902.389,Thu Feb 28 2019 14:05:02 GMT-0700 (Mountain Standard Time)
A,145859,train,5,10,5,10 9 10 9 8 7 6 7 8 9 10 1 10 9 10 1 2 3 2 3 4 5,22,1669 2597 1419 1405 806 807 473 907 498 881 751 853 794 558 1259 1369 1208 410 983 1735 2789 1572 1629 1052 844 1299,38 40 38 38 38 38 39 40 37 40 40 40 40 39 37 38 40 40 39 39 38 40 38 38 38 32,1 2 3 4 5 7 9 10 11 12 14 15 16 17 19 20 21 22 23 24 25,30567,1551387938.987,Thu Feb 28 2019 14:05:38 GMT-0700 (Mountain Standard Time)
A,145859,train,6,10,7,10 1 10 9 8 7,6,1679 1323 1096 1229 771 1395,39 37 38 38 38 32,1 2 3 4 5,7493,1551387952.505,Thu Feb 28 2019 14:05:52 GMT-0700 (Mountain Standard Time)
A,145859,train,7,4,5,4 5,2,1913033 1746,38 32,1,1914779,1551389873.298,Thu Feb 28 2019 14:37:53 GMT-0700 (Mountain Standard Time)
A,145859,train,8,10,7,10 1 10 9 8 7,6,3340 2112 2988 2829 839 1001 2088,39 37 38 38 38 37 32,1 2 3 4 5,15197,1551389894.521,Thu Feb 28 2019 14:38:14 GMT-0700 (Mountain Standard Time)
A,145859,train,9,3,10,3 4 5 6 5 6 7 8 9 10,10,1458 909 771 435 1246 1377 940 1057 1576 2768 831 1240,38 38 38 37 40 39 37 37 40 40 40 32,1 2 4 6 7 8 9 10 11,14608,1551389915.151,Thu Feb 28 2019 14:38:35 GMT-0700 (Mountain Standard Time)
A,145859,train,10,2,3,2 1 2 3,4,1264 1541 981 1252,37 39 38 32,1 2 3,5038,1551389926.208,Thu Feb 28 2019 14:38:46 GMT-0700 (Mountain Standard Time)
A,145859,train,11,10,7,10 1 10 9 8 7,6,3411 1944 1118 1352 659 897,39 37 38 38 38 32,1 2 3 4 5,9381,1551389941.631,Thu Feb 28 2019 14:39:01 GMT-0700 (Mountain Standard Time)
A,145859,train,12,4,10,4 5 6 7 8 7 6 5 4 3 2 1 10,13,3452 1190 1283 2614 1095 504 1962 952 4505 1539 3307 761 1053 1631 1090,38 37 37 40 38 38 38 39 39 40 40 40 37 37 32,1 2 3 4 5 8 9 10 11 12 13 14,26938,1551389974.589,Thu Feb 28 2019 14:39:34 GMT-0700 (Mountain Standard Time)
A,145859,train,13,9,6,9 10 1 10 9 8 7 8 9 10 1 2 3 4 5 6,16,2540 675 1342 927 1621 1115 702 1968 1010 690 905 520 1428 1390 922 1003 1096 1628,39 40 39 37 38 38 38 40 40 40 40 39 39 38 38 38 37 32,2 3 4 5 6 7 8 9 10 12 13 14 15 16 17,21482,1551390002.09,Thu Feb 28 2019 14:40:02 GMT-0700 (Mountain Standard Time)
A,145859,train,14,2,3,2 3,2,1518 1437,38 32,1,2955,1551390011.067,Thu Feb 28 2019 14:40:11 GMT-0700 (Mountain Standard Time)
A,145859,train,15,4,5,4 5,2,783 2048,38 32,1,2831,1551390019.912,Thu Feb 28 2019 14:40:19 GMT-0700 (Mountain Standard Time)
A,145859,train,16,4,5,4 5,2,2671 883,38 32,1,3554,1551390029.477,Thu Feb 28 2019 14:40:29 GMT-0700 (Mountain Standard Time)
A,145859,train,17,4,5,4 5,2,3158 782,38 32,1,3940,1551390039.431,Thu Feb 28 2019 14:40:39 GMT-0700 (Mountain Standard Time)
A,145859,train,18,10,7,10 1 2 3 4 5 6 5 4 3 2 1 10 9 8 7,16,1233 1346 1355 1119 806 1064 1292 1098 1206 1353 678 952 1156 901 1125 1044 2302 1080,39 39 38 38 38 37 40 39 40 40 40 37 37 37 38 38 38 32,1 2 3 4 5 6 8 9 10 11 12 13 15 16 17,21110,1551390066.579,Thu Feb 28 2019 14:41:06 GMT-0700 (Mountain Standard Time)
A,145859,train,19,6,7,6 7,2,2476 1313,37 32,1,3789,1551390076.38,Thu Feb 28 2019 14:41:16 GMT-0700 (Mountain Standard Time)
A,145859,train,20,4,5,4 5,2,1180 1782,38 32,1,2962,1551390085.366,Thu Feb 28 2019 14:41:25 GMT-0700 (Mountain Standard Time)
A,145859,train,21,2,3,2 1 2 3,4,1354 1776 884 1079,37 39 38 32,1 2 3,5093,1551390096.506,Thu Feb 28 2019 14:41:36 GMT-0700 (Mountain Standard Time)
A,145859,train,22,3,9,3 4 5 4 3 2 1 2 1 2 3 4 5 4 3 2 1 10 9,19,951 891 2626 1053 950 797 657 1353 2989 1742 1394 1065 865 2215 893 645 798 553 1753 1233 1170,38 38 40 40 40 40 37 39 37 39 38 38 38 40 40 40 40 37 37 38 32,1 2 3 4 5 7 8 9 10 11 12 13 14 15 16 18 19 20,26593,1551390129.112,Thu Feb 28 2019 14:42:09 GMT-0700 (Mountain Standard Time)
A,145859,train,23,5,3,5 6 5 4 5 4 3,7,3260 3425 1402 918 1177 1978 1054 1783,37 39 40 38 38 40 40 32,1 2 3 4 6 7,14997,1551390150.145,Thu Feb 28 2019 14:42:30 GMT-0700 (Mountain Standard Time)
A,145859,train,24,8,10,8 9 10,3,889 1028 1103,40 40 32,1 2,3020,1551390159.179,Thu Feb 28 2019 14:42:39 GMT-0700 (Mountain Standard Time)
A,145859,train,25,9,8,9 10 1 2 1 10 9 8,8,1153 1047 1328 945 852 983 872 952 1151 1069,40 39 39 39 37 38 37 38 38 32,1 2 3 5 7 8 9,10352,1551390175.552,Thu Feb 28 2019 14:42:55 GMT-0700 (Mountain Standard Time)
A,145859,train,26,10,7,10 1 2 1 10 9 10 1 2 3 4 5 4 3 2 1 2 1 10 9 10 1 2 3 4 5 6 5 6 7,30,1876 1015 828 532 1421 1665 1859 988 528 1339 1225 922 819 3780 4985 1097 853 565 1615 1471 770 1430 1035 1015 2271 688 1654 2171 1197 790 1183 2113 2262 706 1186,39 39 39 37 37 38 40 40 39 39 38 38 38 40 40 40 40 37 39 37 37 38 40 40 40 39 39 38 38 38 37 39 37 37 32,1 2 4 5 6 7 9 10 11 12 13 14 15 16 18 19 20 21 22 23 26 27 28 29 30 31 32 33 34,49854,1551390231.424,Thu Feb 28 2019 14:43:51 GMT-0700 (Mountain Standard Time)
A,145859,train,27,9,8,9 8,2,1000 1628,38 32,1,2628,1551390240.074,Thu Feb 28 2019 14:44:00 GMT-0700 (Mountain Standard Time)
A,145859,train,28,10,7,10 1 2 3 4 5 6 7,8,2684 1776 1609 1195 853 1290 1423 731,39 39 38 38 38 37 37 32,1 2 3 4 5 6 7,11561,1551390257.656,Thu Feb 28 2019 14:44:17 GMT-0700 (Mountain Standard Time)
A,145859,train,29,4,5,4 5,2,906 1071,38 32,1,1977,1551390265.653,Thu Feb 28 2019 14:44:25 GMT-0700 (Mountain Standard Time)
A,145859,train,30,2,3,2 3,2,1023 1098,38 32,1,2121,1551390273.792,Thu Feb 28 2019 14:44:33 GMT-0700 (Mountain Standard Time)
A,145859,train,31,10,7,10 1 2 1 10 1 10 9 10 1 10 9 10 9 8 7,16,3339 2711 1508 995 1559 1519 1121 2317 1648 1053 1237 1317 1169 1766 779 797 1966,39 39 37 37 39 37 38 40 39 37 37 38 40 38 38 38 32,1 2 3 4 5 6 7 8 9 10 12 13 14 15 16,26801,1551390306.629,Thu Feb 28 2019 14:45:06 GMT-0700 (Mountain Standard Time)
A,145859,train,32,4,6,4 3 2 1 2 3 4 5 6,9,1308 824 1160 296 1382 1185 1839 824 1059 1048,40 40 40 37 39 38 38 38 37 32,1 2 4 5 6 7 8 9,10925,1551390323.589,Thu Feb 28 2019 14:45:23 GMT-0700 (Mountain Standard Time)
