group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,105939,train,1,4,5,4 5 6 7 8 9 10 9 10 1 2 1 10 9 8 7 6 5,18,1919 1408 1468 1489 667 1790 604 1553 712 332 764 1100 821 813 328 454 508 618 710 1464 1674,38 39 39 39 40 40 40 38 40 37 37 39 39 40 38 38 38 37 37 13 32,1 2 3 5 6 7 8 9 10 11 12 13 15 16 17 18 19,21196,1551367149.146,Thu Feb 28 2019 07:19:09 GMT-0800 (Pacific Standard Time)
A,105939,train,2,10,7,10 1 2 3 4 5 6 7,8,13 1015 584 294 442 452 1368 698 1250,37 37 37 38 38 38 39 39 32,1 2 4 5 6 7 8,6116,1551367161.271,Thu Feb 28 2019 07:19:21 GMT-0800 (Pacific Standard Time)
A,105939,train,3,10,7,10 9 8 7,4,378 721 444 788,38 38 38 32,1 2 3,2331,1551367169.613,Thu Feb 28 2019 07:19:29 GMT-0800 (Pacific Standard Time)
A,105939,train,4,7,8,7 8,2,439 1830,40 32,1,2269,1551367177.89,Thu Feb 28 2019 07:19:37 GMT-0800 (Pacific Standard Time)
A,105939,train,5,4,5,4 5 6 5,4,1172 472 1248 404,38 39 37 32,1 2 3,3296,1551367187.194,Thu Feb 28 2019 07:19:47 GMT-0800 (Pacific Standard Time)
A,105939,train,6,8,3,8 9 10 1 2 3,6,476 413 655 464 784 1015,40 40 37 37 38 32,1 2 3 4 5,3807,1551367197.008,Thu Feb 28 2019 07:19:57 GMT-0800 (Pacific Standard Time)
A,105939,train,7,6,9,6 7 8 9,4,471 560 342 438 862,39 39 40 40 32,1 3 4,2673,1551367205.688,Thu Feb 28 2019 07:20:05 GMT-0800 (Pacific Standard Time)
A,105939,train,8,4,5,4 3 2 1 10 1 10 9 8 7 6 5,12,499 1408 674 432 1030 838 362 986 562 944 270 740 840,40 40 39 39 37 39 38 38 38 38 37 37 32,1 2 3 4 5 6 7 8 9 11 12,9585,1551367221.279,Thu Feb 28 2019 07:20:21 GMT-0800 (Pacific Standard Time)
A,105939,train,9,2,3,2 1 10 9 8 7 6 5 4 3,10,1267 511 504 292 430 834 682 820 596 412 556 967,39 39 39 38 38 38 37 37 37 40 40 32,1 2 4 5 6 7 8 10 11,7871,1551367235.157,Thu Feb 28 2019 07:20:35 GMT-0800 (Pacific Standard Time)
A,105939,train,10,9,4,9 8 7 6 5 4,6,368 509 996 676 480 354 1044,38 38 37 37 37 40 32,1 2 3 4 6,4427,1551367245.594,Thu Feb 28 2019 07:20:45 GMT-0800 (Pacific Standard Time)
A,105939,train,11,3,1,3 2 1,3,819 452 468 842,40 40 39 32,1 3,2581,1551367254.185,Thu Feb 28 2019 07:20:54 GMT-0800 (Pacific Standard Time)
A,105939,train,12,8,9,8 9,2,332 972,40 32,1,1304,1551367261.495,Thu Feb 28 2019 07:21:01 GMT-0800 (Pacific Standard Time)
A,105939,train,13,2,3,2 1 10 9 8 7 6 5 4 3,10,543 810 612 830 561 450 308 467 414 626 555 1029,39 39 38 38 38 38 37 37 37 40 40 32,1 2 3 4 5 7 8 10 11,7205,1551367274.707,Thu Feb 28 2019 07:21:14 GMT-0800 (Pacific Standard Time)
