group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,143709,train,1,2,3,2 3,2,1571 542,38 32,1,2113,1551388574.015,Thu Feb 28 2019 15:16:14 GMT-0600 (Central Standard Time)
A,143709,train,2,10,7,10 9 8 7,4,476 544 608 577,38 38 38 32,1 2 3,2205,1551388582.223,Thu Feb 28 2019 15:16:22 GMT-0600 (Central Standard Time)
A,143709,train,3,6,7,6 5 4 3 2 1 10 9 8 7,10,510 542 576 912 584 649 648 575 416 537,37 40 40 40 39 39 38 38 38 32,1 2 3 4 5 6 7 8 9,5949,1551388594.175,Thu Feb 28 2019 15:16:34 GMT-0600 (Central Standard Time)
A,143709,train,4,2,3,2 3,2,534 542,38 32,1,1076,1551388601.255,Thu Feb 28 2019 15:16:41 GMT-0600 (Central Standard Time)
A,143709,train,5,5,7,5 4 3 2 1 10 9 8 7,9,316 560 376 513 615 433 519 826 447 559,40 40 40 39 39 39 38 38 38 32,1 2 3 4 5 7 8 9,5164,1551388612.422,Thu Feb 28 2019 15:16:52 GMT-0600 (Central Standard Time)
A,143709,train,6,7,4,7 8 9 10 1 10 9 8 7 6 5 4,12,685 431 784 592 730 582 585 416 1088 671 407 408 928,40 40 40 37 39 38 38 38 37 37 37 40 32,1 2 3 4 5 6 7 8 9 10 12,8307,1551388626.735,Thu Feb 28 2019 15:17:06 GMT-0600 (Central Standard Time)
A,143709,train,7,4,5,4 3 2 1 10 9 8 7 6 5,10,423 767 855 496 960 753 600 1215 569 696,40 40 39 39 38 38 38 37 37 32,1 2 3 4 5 6 7 8 9,7334,1551388640.071,Thu Feb 28 2019 15:17:20 GMT-0600 (Central Standard Time)
A,143709,train,8,4,10,4 5 6 7 8 9 10,7,339 686 1056 832 488 402 830,38 39 39 40 40 40 32,1 2 3 4 5 6,4633,1551388650.719,Thu Feb 28 2019 15:17:30 GMT-0600 (Central Standard Time)
A,143709,train,9,4,5,4 3 2 1 10 9 8 7 6 5,10,517 431 536 503 872 488 457 912 423 448,40 40 39 39 38 38 38 37 37 32,1 2 3 4 5 6 7 8 9,5587,1551388662.31,Thu Feb 28 2019 15:17:42 GMT-0600 (Central Standard Time)
A,143709,train,10,2,3,2 1 10 9 8 7 6 5 4 3,10,301 542 848 472 441 807 608 1288 449 535,39 39 38 38 38 37 37 40 40 32,1 2 3 4 5 6 7 8 9,6291,1551388674.607,Thu Feb 28 2019 15:17:54 GMT-0600 (Central Standard Time)
A,143709,train,11,10,7,10 1 2 3 4 5 6 7,8,5213 1672 656 436 451 409 375 368 384,37 37 38 38 38 39 39 39 32,1 2 3 4 5 6 7,9964,1551388690.575,Thu Feb 28 2019 15:18:10 GMT-0600 (Central Standard Time)
A,143709,train,12,1,9,1 10 9,3,411 935 608,39 38 32,1 2,1954,1551388698.534,Thu Feb 28 2019 15:18:18 GMT-0600 (Central Standard Time)
A,143709,train,13,2,3,2 3,2,349 472,38 32,1,821,1551388705.359,Thu Feb 28 2019 15:18:25 GMT-0600 (Central Standard Time)
A,143709,train,14,2,3,2 3,2,309 494,38 32,1,803,1551388712.166,Thu Feb 28 2019 15:18:32 GMT-0600 (Central Standard Time)
A,143709,train,15,1,3,1 2 3,3,460 1080 457,37 38 32,1 2,1997,1551388720.167,Thu Feb 28 2019 15:18:40 GMT-0600 (Central Standard Time)
A,143709,train,16,10,7,10 1 2 3 4 5 6 7,8,681 710 856 864 872 528 536 536,37 37 38 38 38 39 39 32,1 2 3 4 5 6 7,5583,1551388731.759,Thu Feb 28 2019 15:18:51 GMT-0600 (Central Standard Time)
A,143709,train,17,2,3,2 3,2,678 487,38 32,1,1165,1551388738.927,Thu Feb 28 2019 15:18:58 GMT-0600 (Central Standard Time)
A,143709,train,18,4,1,4 3 2 1,4,717 716 948 528,40 40 39 32,1 2 3,2909,1551388747.839,Thu Feb 28 2019 15:19:07 GMT-0600 (Central Standard Time)
A,143709,train,19,2,3,2 3,2,670 406,38 32,1,1076,1551388754.919,Thu Feb 28 2019 15:19:14 GMT-0600 (Central Standard Time)
A,143709,train,20,4,5,4 3 2 1 10 9 8 7 6 5,10,442 656 728 378 374 944 466 390 769 367 480,40 40 39 39 39 38 38 38 37 37 32,1 2 3 4 6 7 8 9 10,5994,1551388766.919,Thu Feb 28 2019 15:19:26 GMT-0600 (Central Standard Time)
A,143709,train,21,7,5,7 8 9 10 1 2 3 2 1 10 9 8 7 6 5,15,513 1491 677 576 448 912 1168 640 472 464 536 568 376 656 368 864,40 40 40 37 37 38 40 39 39 39 38 38 38 37 37 32,1 2 3 4 5 6 7 8 9 11 12 13 14 15,10729,1551388783.655,Thu Feb 28 2019 15:19:43 GMT-0600 (Central Standard Time)
