group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,152157,train,1,1,4,1 10 9 10 9 8 7 6 5 4,10,652 663 712 296 344 240 375 536 425 368 1624,39 40 38 38 40 40 40 37 37 38 32,1 2 3 5 6 7 8 9 10,6235,1551386477.946,Thu Feb 28 2019 15:41:17 GMT-0500 (Eastern Standard Time)
A,152157,train,2,4,5,4 3 2 3 4 5,6,71 496 696 175 329 624,38 38 40 40 40 32,1 2 3 4 5,2391,1551386486.346,Thu Feb 28 2019 15:41:26 GMT-0500 (Eastern Standard Time)
A,152157,train,3,5,3,5 4 3 2 3,5,305 217 328 336 160,38 38 38 40 32,1 2 3 4,1346,1551386493.698,Thu Feb 28 2019 15:41:33 GMT-0500 (Eastern Standard Time)
A,152157,train,4,9,3,9 8 7 6 5 4 3,7,274 376 424 359 368 520 496 496,40 40 40 37 37 38 38 32,1 2 4 5 6 7,3313,1551386503.018,Thu Feb 28 2019 15:41:43 GMT-0500 (Eastern Standard Time)
A,152157,train,5,2,3,2 1 10 9 8 9 10 1 2 3 4 3,12,302 415 513 464 376 336 175 168 192 263 240 209 199 176 319 193 303 184,39 39 39 40 40 37 37 37 38 37 38 37 37 37 40 40 38 32,1 2 4 5 9 11 12 13 15 16 17,5027,1551386514.058,Thu Feb 28 2019 15:41:54 GMT-0500 (Eastern Standard Time)
A,152157,train,6,9,7,9 10 1 2 3 4 5 6 7 8 7,11,353 360 279 376 481 223 313 240 560 415 393 407 185,38 39 37 37 37 40 40 40 39 39 38 40 32,1 3 4 6 7 8 9 10 11 12,4585,1551386524.65,Thu Feb 28 2019 15:42:04 GMT-0500 (Eastern Standard Time)
A,152157,train,7,10,8,10 9 8 7 8,5,285 449 304 647 408,40 40 40 38 32,1 2 3 4,2093,1551386532.754,Thu Feb 28 2019 15:42:12 GMT-0500 (Eastern Standard Time)
A,152157,train,8,2,3,2 3,2,1103 1112,40 32,1,2215,1551386540.979,Thu Feb 28 2019 15:42:20 GMT-0500 (Eastern Standard Time)
A,152157,train,9,8,3,8 9 10 1 2 3,6,269 272 256 240 360 584 384,38 37 38 37 37 40 32,1 3 4 5 6,2365,1551386549.354,Thu Feb 28 2019 15:42:29 GMT-0500 (Eastern Standard Time)
A,152157,train,10,2,1,2 3 4 5 4 3 2 3 4 5 6 7 8 9 10 9 8 7 8 9 10 1,22,3945 240 233 200 504 279 200 432 273 175 201 328 279 384 377 408 280 464 184 184 208 359 337 232 224 255 226 2591,38 38 40 40 40 38 38 38 40 40 40 40 39 39 38 38 38 40 40 40 40 38 37 38 37 38 37 32,3 4 5 6 7 8 9 10 11 13 14 15 16 17 18 19 20 22 24 26 27,14002,1551386569.362,Thu Feb 28 2019 15:42:49 GMT-0500 (Eastern Standard Time)
