group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,107085,train,1,10,1,10 1,2,2034 1890,37 32,1,3924,1551407728.6,Thu Feb 28 2019 20:35:28 GMT-0600 (Central Standard Time)
A,107085,train,2,2,4,2 3 4,3,352 1223 1150,38 38 32,1 2,2725,1551407737.334,Thu Feb 28 2019 20:35:37 GMT-0600 (Central Standard Time)
A,107085,train,3,3,7,3 4 5 4 3 2 1 2 3 4 5 6 7,13,642 1102 1345 374 449 1433 1158 762 1319 2145 671 1360 2040,38 38 40 40 40 39 37 38 38 38 39 39 32,1 2 3 4 5 6 7 8 9 10 11 12,14800,1551407758.148,Thu Feb 28 2019 20:35:58 GMT-0600 (Central Standard Time)
A,107085,train,4,2,1,2 3 2 1,4,679 1456 336 1168,38 40 39 32,1 2 3,3639,1551407767.796,Thu Feb 28 2019 20:36:07 GMT-0600 (Central Standard Time)
A,107085,train,5,2,3,2 3,2,956 1520,38 32,1,2476,1551407776.284,Thu Feb 28 2019 20:36:16 GMT-0600 (Central Standard Time)
A,107085,train,6,4,1,4 5 6 7 6 5 4 3 2 1,10,516 1545 1992 2456 751 1033 1143 1224 728 1303,38 39 39 37 37 40 40 40 39 32,1 2 3 4 5 6 7 8 9,12691,1551407794.987,Thu Feb 28 2019 20:36:34 GMT-0600 (Central Standard Time)
A,107085,train,7,2,3,2 3,2,590 976,38 32,1,1566,1551407802.563,Thu Feb 28 2019 20:36:42 GMT-0600 (Central Standard Time)
A,107085,train,8,5,2,5 4 3 2,4,9260 1561 1079 1360,40 40 40 32,1 2 3,13260,1551407821.835,Thu Feb 28 2019 20:37:01 GMT-0600 (Central Standard Time)
A,107085,train,9,10,1,10 1,2,471 881,37 32,1,1352,1551407829.195,Thu Feb 28 2019 20:37:09 GMT-0600 (Central Standard Time)
A,107085,train,10,7,2,7 8 7 6 5 4 3 2,8,948 775 313 816 671 537 424 1168,40 38 37 37 40 40 40 32,1 2 3 4 5 6 7,5652,1551407840.859,Thu Feb 28 2019 20:37:20 GMT-0600 (Central Standard Time)
A,107085,train,11,10,2,10 1 2,3,303 704 815,37 37 32,1 2,1822,1551407848.692,Thu Feb 28 2019 20:37:28 GMT-0600 (Central Standard Time)
A,107085,train,12,5,7,5 6 7,3,506 705 919,39 39 32,1 2,2130,1551407856.835,Thu Feb 28 2019 20:37:36 GMT-0600 (Central Standard Time)
A,107085,train,13,8,9,8 9,2,421 952,40 32,1,1373,1551407864.221,Thu Feb 28 2019 20:37:44 GMT-0600 (Central Standard Time)
A,107085,train,14,2,10,2 1 10,3,521 600 816,39 39 32,1 2,1937,1551407872.171,Thu Feb 28 2019 20:37:52 GMT-0600 (Central Standard Time)
A,107085,train,15,5,3,5 4 3,3,2006 509 1089,40 40 32,1 2,3604,1551407881.788,Thu Feb 28 2019 20:38:01 GMT-0600 (Central Standard Time)
A,107085,train,16,4,5,4 5,2,421 840,38 32,1,1261,1551407889.06,Thu Feb 28 2019 20:38:09 GMT-0600 (Central Standard Time)
A,107085,train,17,2,3,2 3,2,257 793,38 32,1,1050,1551407896.124,Thu Feb 28 2019 20:38:16 GMT-0600 (Central Standard Time)
A,107085,train,18,10,7,10 9 10 1 2 3 4 5 6 7,10,995 912 248 640 1041 479 552 568 680 2073,38 40 37 37 38 38 38 39 39 32,1 2 3 4 5 6 7 8 9,8188,1551407910.324,Thu Feb 28 2019 20:38:30 GMT-0600 (Central Standard Time)
A,107085,train,19,4,5,4 3 4 5,4,444 615 240 704,40 38 38 32,1 2 3,2003,1551407918.339,Thu Feb 28 2019 20:38:38 GMT-0600 (Central Standard Time)
A,107085,train,20,10,7,10 1 2 1 10 9 8 7,8,501 456 889 255 160 529 447 992,37 37 39 39 38 38 38 32,1 2 3 4 5 6 7,4229,1551407928.579,Thu Feb 28 2019 20:38:48 GMT-0600 (Central Standard Time)
A,107085,train,21,2,6,2 1 10 1 2 3 4 5 6,9,535 704 1047 297 671 489 447 640 833 992,39 39 37 37 38 38 38 38 39 32,1 2 3 4 5 6 7 9,6655,1551407941.243,Thu Feb 28 2019 20:39:01 GMT-0600 (Central Standard Time)
A,107085,train,22,10,7,10 9 10 1 2 3 4 5 6 7,10,2624 1064 167 487 618 358 393 503 433 927,38 40 37 37 38 38 38 39 39 32,1 2 3 4 5 6 7 8 9,7574,1551407954.834,Thu Feb 28 2019 20:39:14 GMT-0600 (Central Standard Time)
A,107085,train,23,2,3,2 3,2,710 768,38 32,1,1478,1551407962.324,Thu Feb 28 2019 20:39:22 GMT-0600 (Central Standard Time)
A,107085,train,24,10,7,10 9 8 7,4,296 305 279 736,38 38 38 32,1 2 3,1616,1551407969.954,Thu Feb 28 2019 20:39:29 GMT-0600 (Central Standard Time)
A,107085,train,25,4,5,4 3 4 5,4,1084 527 232 697,40 38 38 32,1 2 3,2540,1551407978.508,Thu Feb 28 2019 20:39:38 GMT-0600 (Central Standard Time)
A,107085,train,26,4,5,4 3 4 5,4,461 855 232 537,40 38 38 32,1 2 3,2085,1551407986.603,Thu Feb 28 2019 20:39:46 GMT-0600 (Central Standard Time)
A,107085,train,27,2,3,2 3,2,450 576,38 32,1,1026,1551407993.642,Thu Feb 28 2019 20:39:53 GMT-0600 (Central Standard Time)
A,107085,train,28,2,3,2 3,2,446 585,38 32,1,1031,1551408000.684,Thu Feb 28 2019 20:40:00 GMT-0600 (Central Standard Time)
A,107085,train,29,2,3,2 3,2,1347 535,38 32,1,1882,1551408008.578,Thu Feb 28 2019 20:40:08 GMT-0600 (Central Standard Time)
A,107085,train,30,4,5,4 5,2,1134 855,38 32,1,1989,1551408016.578,Thu Feb 28 2019 20:40:16 GMT-0600 (Central Standard Time)
A,107085,train,31,2,7,2 3 4 5 6 7,6,2392 761 782 752 1104 1009,38 38 38 39 39 32,1 2 3 4 5,6800,1551408029.387,Thu Feb 28 2019 20:40:29 GMT-0600 (Central Standard Time)
A,107085,train,32,10,7,10 9 8 7,4,494 1926 1991 1536,38 38 38 32,1 2 3,5947,1551408041.346,Thu Feb 28 2019 20:40:41 GMT-0600 (Central Standard Time)
A,107085,train,33,4,5,4 5,2,509 567,38 32,1,1076,1551408048.435,Thu Feb 28 2019 20:40:48 GMT-0600 (Central Standard Time)
A,107085,train,34,6,1,6 7 8 9 10 1,6,1915 720 1431 464 1696 786 1798,39 40 37 40 40 37 32,1 2 4 5 6,8810,1551408063.26,Thu Feb 28 2019 20:41:03 GMT-0600 (Central Standard Time)
A,107085,train,35,6,8,6 7 8,3,633 687 1337,39 40 32,1 2,2657,1551408071.933,Thu Feb 28 2019 20:41:11 GMT-0600 (Central Standard Time)
