group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,128735,train,1,2,3,2 1 10 9 8 7 8 7 6 5 4 3,12,337 732 956 864 632 702 437 262 500 439 506 2704,39 39 40 40 40 38 40 37 37 38 38 32,1 2 3 4 5 6 7 8 9 10 11,9071,1551384352.752,Thu Feb 28 2019 15:05:52 GMT-0500 (Eastern Standard Time)
A,128735,train,2,10,7,10 1 2 3 4 5 6 7,8,564 465 451 238 531 454 488 409 803,37 37 37 40 40 40 39 39 32,1 2 4 5 6 7 8,4403,1551384363.177,Thu Feb 28 2019 15:06:03 GMT-0500 (Eastern Standard Time)
A,128735,train,3,2,3,2 1 10 9 8 7 6 5 4 3,10,547 380 473 507 406 512 263 380 495 377 494 921,39 39 39 40 40 37 40 37 37 38 38 32,1 2 4 5 7 8 9 10 11,5755,1551384374.952,Thu Feb 28 2019 15:06:14 GMT-0500 (Eastern Standard Time)
A,128735,train,4,3,4,3 2 1 10 9 8 7 6 5 4,10,1899 564 429 537 515 412 465 470 731 827,38 39 39 40 40 40 37 37 38 32,1 2 3 4 5 6 7 8 9,6849,1551384387.817,Thu Feb 28 2019 15:06:27 GMT-0500 (Eastern Standard Time)
A,128735,train,5,9,10,9 10,2,1479 324 827,39 38 32,2,2630,1551384396.483,Thu Feb 28 2019 15:06:36 GMT-0500 (Eastern Standard Time)
A,128735,train,6,10,7,10 9 8 7,4,582 432 894 336 969,40 40 39 40 32,1 2 4,3213,1551384405.709,Thu Feb 28 2019 15:06:45 GMT-0500 (Eastern Standard Time)
A,128735,train,7,4,5,4 5,2,359 748,40 32,1,1107,1551384412.833,Thu Feb 28 2019 15:06:52 GMT-0500 (Eastern Standard Time)
A,128735,train,8,2,3,2 3,2,4670 837,40 32,1,5507,1551384424.356,Thu Feb 28 2019 15:07:04 GMT-0500 (Eastern Standard Time)
A,128735,train,9,4,5,4 5,2,1678 772,40 32,1,2450,1551384432.832,Thu Feb 28 2019 15:07:12 GMT-0500 (Eastern Standard Time)
A,128735,train,10,10,7,10 9 8 7,4,484 620 415 817,40 40 40 32,1 2 3,2336,1551384441.187,Thu Feb 28 2019 15:07:21 GMT-0500 (Eastern Standard Time)
A,128735,train,11,8,10,8 7 6 7 8 9 10,7,1281 849 298 434 344 194 533 234 813,40 40 37 39 38 38 39 38 32,1 3 4 5 6 8,4980,1551384452.184,Thu Feb 28 2019 15:07:32 GMT-0500 (Eastern Standard Time)
A,128735,train,12,10,7,10 9 8 7,4,371 304 361 682,40 40 40 32,1 2 3,1718,1551384459.925,Thu Feb 28 2019 15:07:39 GMT-0500 (Eastern Standard Time)
A,128735,train,13,5,3,5 4 3,3,451 419 708,38 38 32,1 2,1578,1551384467.52,Thu Feb 28 2019 15:07:47 GMT-0500 (Eastern Standard Time)
A,128735,train,14,4,5,4 3 4 5,4,1162 518 175 829,38 40 40 32,1 2 3,2684,1551384476.24,Thu Feb 28 2019 15:07:56 GMT-0500 (Eastern Standard Time)
A,128735,train,15,10,7,10 9 8 7,4,1428 420 295 633,40 40 40 32,1 2 3,2776,1551384485.046,Thu Feb 28 2019 15:08:05 GMT-0500 (Eastern Standard Time)
A,128735,train,16,2,3,2 3 4 3,4,1927 334 442 331,40 40 38 32,1 2 3,3034,1551384494.102,Thu Feb 28 2019 15:08:14 GMT-0500 (Eastern Standard Time)
A,128735,train,17,8,6,8 9 8 9 8 7 6,7,4824 9 385 570 190 871 664,38 40 38 40 40 37 32,1 2 3 4 5 6,7513,1551384507.631,Thu Feb 28 2019 15:08:27 GMT-0500 (Eastern Standard Time)
A,128735,train,18,10,7,10 9 8 7,4,12643 188 338 611,40 40 40 32,1 2 3,13780,1551384527.434,Thu Feb 28 2019 15:08:47 GMT-0500 (Eastern Standard Time)
A,128735,train,19,9,7,9 8 7,3,15616 524 872,40 40 32,1 2,17012,1551384550.465,Thu Feb 28 2019 15:09:10 GMT-0500 (Eastern Standard Time)
A,128735,train,20,2,3,2 3,2,2617 597,40 32,1,3214,1551384559.7,Thu Feb 28 2019 15:09:19 GMT-0500 (Eastern Standard Time)
A,128735,train,21,4,5,4 5,2,1789 412,40 32,1,2201,1551384567.921,Thu Feb 28 2019 15:09:27 GMT-0500 (Eastern Standard Time)
A,128735,train,22,2,3,2 3,2,1355 747,40 32,1,2102,1551384576.041,Thu Feb 28 2019 15:09:36 GMT-0500 (Eastern Standard Time)
A,128735,train,23,4,5,4 5,2,2643 447,40 32,1,3090,1551384585.146,Thu Feb 28 2019 15:09:45 GMT-0500 (Eastern Standard Time)
A,128735,train,24,4,5,4 5,2,611 442,40 32,1,1053,1551384592.221,Thu Feb 28 2019 15:09:52 GMT-0500 (Eastern Standard Time)
A,128735,train,25,4,5,4 5,2,280 257 3173,40 18 32,1,3710,1551384601.948,Thu Feb 28 2019 15:10:01 GMT-0500 (Eastern Standard Time)
A,128735,train,26,7,5,7 8 9 10 1 2 3 4 5,9,165 904 707 766 475 449 242 544 445 205 480 466 809,40 40 38 38 38 38 37 37 37 40 40 40 32,3 4 5 7 8 10 11 12,6657,1551384614.623,Thu Feb 28 2019 15:10:14 GMT-0500 (Eastern Standard Time)
A,128735,train,27,4,5,4 5,2,3844 369,40 32,1,4213,1551384624.855,Thu Feb 28 2019 15:10:24 GMT-0500 (Eastern Standard Time)
A,128735,train,28,4,5,4 5,2,1504 418,40 32,1,1922,1551384632.789,Thu Feb 28 2019 15:10:32 GMT-0500 (Eastern Standard Time)
A,128735,train,29,10,7,10 9 10 9 8 9 8 7,8,2663 409 285 151 811 90 234 186 497,40 38 40 40 38 40 40 40 32,1 2 3 4 5 6 7,5326,1551384644.136,Thu Feb 28 2019 15:10:44 GMT-0500 (Eastern Standard Time)
A,128735,train,30,4,2,4 3 2,3,4635 431 593,38 38 32,1 2,5659,1551384655.815,Thu Feb 28 2019 15:10:55 GMT-0500 (Eastern Standard Time)
A,128735,train,31,2,3,2 3,2,3792 509,40 32,1,4301,1551384666.137,Thu Feb 28 2019 15:11:06 GMT-0500 (Eastern Standard Time)
A,128735,train,32,10,7,10 9 8 7,4,5063 823 415 513,40 40 40 32,1 2 3,6814,1551384678.968,Thu Feb 28 2019 15:11:18 GMT-0500 (Eastern Standard Time)
A,128735,train,33,4,5,4 5,2,3750 291,40 32,1,4041,1551384689.066,Thu Feb 28 2019 15:11:29 GMT-0500 (Eastern Standard Time)
A,128735,train,34,6,1,6 5 4 3 2 1,6,2819 449 240 957 265 345 361 225 676,38 40 37 38 38 38 38 39 32,3 4 5 6 8,6337,1551384701.424,Thu Feb 28 2019 15:11:41 GMT-0500 (Eastern Standard Time)
