group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,183714,train,1,7,9,7 6 5 4 3 2 1 10 9,9,1688 443 389 372 527 424 393 422 463,37 37 38 38 38 39 39 40 32,1 2 3 4 5 6 7 8,5121,1551384426.595,Thu Feb 28 2019 14:07:06 GMT-0600 (Central Standard Time)
A,183714,train,2,8,7,8 7,2,529 641,40 32,1,1170,1551384433.788,Thu Feb 28 2019 14:07:13 GMT-0600 (Central Standard Time)
A,183714,train,3,7,4,7 6 5 4,4,305 490 413 359 510,37 38 37 38 32,1 3 4,2077,1551384441.893,Thu Feb 28 2019 14:07:21 GMT-0600 (Central Standard Time)
A,183714,train,4,8,9,8 7 6 5 4 3 2 1 10 9,10,267 560 663 412 350 478 386 489 466 517,40 37 37 38 38 38 39 39 40 32,1 2 3 4 5 6 7 8 9,4588,1551384452.503,Thu Feb 28 2019 14:07:32 GMT-0600 (Central Standard Time)
A,183714,train,5,8,6,8 9 10 1 2 3 4 5 6,9,690 611 335 380 430 385 423 581 483,38 38 37 37 40 40 40 39 32,1 2 3 4 5 6 7 8,4318,1551384462.84,Thu Feb 28 2019 14:07:42 GMT-0600 (Central Standard Time)
A,183714,train,6,2,3,2 3,2,502 557,40 32,1,1059,1551384469.932,Thu Feb 28 2019 14:07:49 GMT-0600 (Central Standard Time)
A,183714,train,7,2,3,2 3,2,356 464,40 32,1,820,1551384476.776,Thu Feb 28 2019 14:07:56 GMT-0600 (Central Standard Time)
A,183714,train,8,9,5,9 10 1 2 3 4 5,7,1829 565 423 418 354 413 466,38 37 37 40 40 40 32,1 2 3 4 5 6,4468,1551384487.27,Thu Feb 28 2019 14:08:07 GMT-0600 (Central Standard Time)
A,183714,train,9,2,3,2 3,2,364 535,40 32,1,899,1551384494.192,Thu Feb 28 2019 14:08:14 GMT-0600 (Central Standard Time)
A,183714,train,10,2,3,2 3,2,513 379,40 32,1,892,1551384501.106,Thu Feb 28 2019 14:08:21 GMT-0600 (Central Standard Time)
A,183714,train,11,6,5,6 7 8 9 10 1 2 3 4 5,10,444 631 372 444 453 646 445 464 389 547,39 38 38 38 37 37 40 40 40 32,1 2 3 4 5 6 7 8 9,4835,1551384511.97,Thu Feb 28 2019 14:08:31 GMT-0600 (Central Standard Time)
A,183714,train,12,3,5,3 4 5,3,406 407 1275,40 40 32,1 2,2088,1551384520.087,Thu Feb 28 2019 14:08:40 GMT-0600 (Central Standard Time)
A,183714,train,13,3,9,3 2 3 4 5 6 7 8 9,9,299 820 218 741 428 234 364 497 303 597,38 40 40 40 39 39 39 38 38 32,1 2 3 4 5 6 8 9,4501,1551384530.615,Thu Feb 28 2019 14:08:50 GMT-0600 (Central Standard Time)
A,183714,train,14,8,10,8 9 10,3,18057 666 833,38 38 32,1 2,19556,1551384556.194,Thu Feb 28 2019 14:09:16 GMT-0600 (Central Standard Time)
A,183714,train,15,3,1,3 4 5 6 7 8 9 10 1,9,207 441 473 316 429 490 341 657 560 550 538,40 40 40 39 39 39 38 38 38 37 32,1 2 4 5 7 8 9 10,5002,1551384567.228,Thu Feb 28 2019 14:09:27 GMT-0600 (Central Standard Time)
A,183714,train,16,8,2,8 7 6 5 4 3 2,7,330 345 430 384 256 340 400 1963,40 37 37 37 38 38 38 32,1 2 3 5 6 7,4448,1551384577.7,Thu Feb 28 2019 14:09:37 GMT-0600 (Central Standard Time)
