group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,109424,train,1,2,3,2 3 2 1 2 3 2 1 2 3 2 1 2 3 2 1 2 3 2 1 2 3 2 1 2 3 2 1 2 3 2 3 4 3 2 3 2 3 2 1 2 1 2 3 2 3 2 3 2 3 2 1 2 3 4 3 2 3 4 5 4 5 6 5 6 7 6 7 8 9 8 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 5 6 5 4 5 6 7 8 7 6 5 4 3,102,4414 5936 863 6983 2415 945 1408 1304 656 584 585 607 496 608 632 553 479 490 3577 645 608 10162 2046 856 480 392 400 664 472 496 640 1192 1600 568 946 630 512 992 536 1080 1336 1087 641 528 360 327 808 553 303 354 279 1617 550 487 672 825 896 839 481 1096 351 953 648 36959 704 817 256 183 536 248 288 256 224 176 72 16 128 97 104 103 88 121 1 119 207 72 105 111 5 164 56 39 168 40 40 74 103 5 83 94 5 76 96 74 23 39 57 87 128 3 94 112 3 124 328 200 3178 1406 2248 1000 696 680 208 3169 1224 526 872 448 264 320 296 808 472 224 16 432 48 248 32 176 40 176 56,40 38 37 39 40 38 37 39 40 38 37 39 40 38 37 39 40 38 37 39 40 38 37 39 40 37 38 37 39 40 38 40 40 38 38 40 38 40 38 37 39 37 39 40 37 38 40 38 40 37 38 40 38 38 37 39 40 40 38 38 38 40 40 40 38 40 40 40 37 38 39 37 38 37 39 38 37 38 37 38 37 39 40 37 37 40 37 39 38 37 39 38 37 39 38 37 39 38 37 39 38 37 39 38 37 39 38 37 39 38 37 39 38 39 37 38 39 32 38 32 40 37 32 37 32 38 32 40 32 39 32 32 39 32 39 32 39 39 32 38 32 38 32,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 46 47 48 49 51 52 53 55 56 57 58 59 60 62 63 64 65 66 69 71 72 74 75 77 78 80 83 86 88 90 91 93 94 96 97 99 100 102 103 105 106 108 109 111 112 114 115 117 119 121 122 124 126 128 130 133 140 142,139017,1551385592.418,Thu Feb 28 2019 12:26:32 GMT-0800 (Pacific Standard Time)
A,109424,train,2,9,10,9 8 9 8 7 6 5 6 5 6 7 8 9 10,14,2057 1952 224 616 512 1016 360 1912 2137 407 280 320 480 504 512 295 328 240 360 256 437 459 912,32 40 32 38 32 40 40 39 39 39 39 37 38 39 39 37 37 37 37 38 38 38 32,2 4 6 7 8 9 12 14 16 17 20 21 22,16576,1551385615.017,Thu Feb 28 2019 12:26:55 GMT-0800 (Pacific Standard Time)
A,109424,train,3,10,4,10 9 8 7 6 5 6 7 8 9 10 9 8 7 6 5 6 7 8 9 10 9 8 7 8 9 10 1 2 3 4 5 4,33,618 392 302 416 360 392 304 385 190 472 160 264 240 247 248 304 304 712 488 280 313 360 344 315 277 1127 760 272 456 288 336 993 359 472 368 1720 816 432 464 720 602 222 240 584 944 560 432 528 576 456 576 320 544 600,40 40 40 40 39 39 39 39 37 37 37 37 38 38 38 38 38 40 40 40 40 40 39 39 39 39 37 37 37 37 37 38 38 38 38 32 40 40 40 40 40 40 40 38 38 38 39 39 39 40 40 40 38 32,1 2 3 5 6 9 10 13 14 15 18 19 20 23 24 27 28 32 33 34 37 38 39 44 45 46 47 48 50 51 52 53,25454,1551385646.489,Thu Feb 28 2019 12:27:26 GMT-0800 (Pacific Standard Time)
A,109424,train,4,8,6,8 7 6,3,2587 470 504 271 176 792,40 40 40 40 39 32,1 5,4800,1551385657.305,Thu Feb 28 2019 12:27:37 GMT-0800 (Pacific Standard Time)
A,109424,train,5,9,3,9 8 7 6 5 4 3,7,1760 1296 448 360 760 514 542 520 808,40 40 40 39 39 39 38 38 32,1 2 4 5 7 8,7008,1551385673.175,Thu Feb 28 2019 12:27:53 GMT-0800 (Pacific Standard Time)
A,109424,train,6,1,10,1 2 3 4 5 6 7 8 9 10,10,193 472 504 48 2329 599 512 456 657 440 351 400 352 336 1200,39 39 39 40 40 40 40 37 37 37 38 38 38 38 32,1 4 5 6 8 9 11 12 13,8849,1551385688.04,Thu Feb 28 2019 12:28:08 GMT-0800 (Pacific Standard Time)
A,109424,train,7,8,9,8 7 8 9,4,289 334 448 273 695,40 40 38 38 32,1 3 4,2039,1551385696.096,Thu Feb 28 2019 12:28:16 GMT-0800 (Pacific Standard Time)
A,109424,train,8,10,7,10 1 2 1 10 9 8 7,8,133 416 312 448 200 352 401 263 448 359 552,39 39 39 37 37 37 37 40 40 40 32,1 2 4 5 8 9 10,3884,1551385706,Thu Feb 28 2019 12:28:26 GMT-0800 (Pacific Standard Time)
A,109424,train,9,5,4,5 4,2,451 639,38 32,1,1090,1551385713.104,Thu Feb 28 2019 12:28:33 GMT-0800 (Pacific Standard Time)
A,109424,train,10,2,7,2 1 10 1 2 3 4 5 4 3 2 1 10 9 8 7,16,395 473 247 488 208 392 408 248 360 480 408 185 319 480 792 392 480 688 936 456 1953,37 37 37 39 39 39 40 40 40 40 38 38 38 38 37 37 37 40 40 40 32,1 2 4 5 7 8 9 11 12 13 15 16 18 19 20,10788,1551385729.906,Thu Feb 28 2019 12:28:49 GMT-0800 (Pacific Standard Time)
