group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,199166,train,1,10,7,10 9 10 1 2 3 4 5 6 7,10,3593 1188 1268 732 484 720 626 518 392 775 467 1991,38 40 39 39 39 38 38 38 38 37 37 32,1 2 3 4 6 7 8 10 11,12754,1551369829.676,Thu Feb 28 2019 11:03:49 GMT-0500 (Eastern Standard Time)
A,199166,train,2,4,5,4 5,2,496 1484,38 32,1,1980,1551369837.688,Thu Feb 28 2019 11:03:57 GMT-0500 (Eastern Standard Time)
A,199166,train,3,10,7,10 1 2 1 10 9 8 7,8,499 604 6861 424 325 434 313 329 283 925,39 39 37 37 37 38 38 38 38 32,1 2 3 4 6 7 8,10997,1551369854.705,Thu Feb 28 2019 11:04:14 GMT-0500 (Eastern Standard Time)
A,199166,train,4,10,7,10 9 8 7,4,976 261 215 294 803,38 38 38 38 32,1 2 3,2549,1551369863.272,Thu Feb 28 2019 11:04:23 GMT-0500 (Eastern Standard Time)
A,199166,train,5,4,5,4 5,2,5761 1472,38 32,1,7233,1551369876.532,Thu Feb 28 2019 11:04:36 GMT-0500 (Eastern Standard Time)
A,199166,train,6,9,1,9 8 7 6 5 4 3 2 1 10 1,11,1027 372 327 503 372 331 1000 273 277 351 336 279 364 839,38 38 38 39 39 39 40 40 40 40 37 37 39 32,1 2 4 5 7 8 9 11 12 13,6651,1551369889.265,Thu Feb 28 2019 11:04:49 GMT-0500 (Eastern Standard Time)
A,199166,train,7,4,5,4 5,2,2347 1118,38 32,1,3465,1551369898.762,Thu Feb 28 2019 11:04:58 GMT-0500 (Eastern Standard Time)
A,199166,train,8,8,3,8 9 10 1 2 3 4 3,8,484 273 343 445 307 322 555 280 522 691,40 40 40 39 39 39 38 38 40 32,1 2 4 5 7 8 9,4222,1551369909.047,Thu Feb 28 2019 11:05:09 GMT-0500 (Eastern Standard Time)
A,199166,train,9,10,7,10 9 8 7,4,1440 475 317 1203,38 38 38 32,1 2 3,3435,1551369918.526,Thu Feb 28 2019 11:05:18 GMT-0500 (Eastern Standard Time)
A,199166,train,10,4,5,4 5,2,893 841,38 32,1,1734,1551369926.292,Thu Feb 28 2019 11:05:26 GMT-0500 (Eastern Standard Time)
A,199166,train,11,9,5,9 8 7 6 5,5,827 349 296 338 451 1295,38 38 38 39 39 32,1 2 4 5,3556,1551369935.875,Thu Feb 28 2019 11:05:35 GMT-0500 (Eastern Standard Time)
