group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,129559,train,1,2,3,2 3,2,853 246 688,38 37 32,1,1787,1551377494.91,Thu Feb 28 2019 10:11:34 GMT-0800 (Pacific Standard Time)
A,129559,train,2,2,3,2 3,2,2485 392,38 32,1,2877,1551377503.805,Thu Feb 28 2019 10:11:43 GMT-0800 (Pacific Standard Time)
A,129559,train,3,4,10,4 3 2 1 10,5,26 271 120 112 104 127 256 240 248 824,40 40 40 40 40 40 40 39 39 32,1 2 8 9,2328,1551377512.149,Thu Feb 28 2019 10:11:52 GMT-0800 (Pacific Standard Time)
A,129559,train,4,5,6,5 4 3 2 3 4 5 6,8,583 568 882 374 616 232 664 200 424 720,40 40 40 40 38 38 38 38 39 32,1 2 3 5 6 7 9,5263,1551377523.429,Thu Feb 28 2019 10:12:03 GMT-0800 (Pacific Standard Time)
A,129559,train,5,2,3,2 3,2,704 1690,38 32,1,2394,1551377531.839,Thu Feb 28 2019 10:12:11 GMT-0800 (Pacific Standard Time)
A,129559,train,6,8,4,8 7 6 5 6 7 8 9 8 9 10 1 2 3 4 5 6 7 8 9 10 9 8 7 8 9 10 1 10 1 10 9 8 7 8 7 8 9 10 1 2 1 10 9 8 7 6 5 4 3 2 3 4,53,2712 480 448 264 321 471 408 568 416 352 584 920 384 264 256 304 280 208 264 296 256 304 368 400 824 272 280 264 223 224 215 255 241 271 1088 832 519 320 208 192 280 241 296 231 200 192 504 32 216 8 327 200 152 216 208 176 968 576 200 200 336 248 192 248 202 198 168 216 184 184 184 160 216 216 184 208 752 240 872 280 504 200 272 280 304 256 376 256 240 200 224 240 240 376 456 1024,38 38 37 37 37 39 40 39 40 40 38 39 39 40 40 40 40 37 37 37 37 38 38 38 38 38 39 39 39 39 39 40 40 40 38 38 38 40 40 40 40 40 39 39 39 39 37 39 37 39 40 40 40 38 38 38 40 38 38 38 40 40 40 40 40 40 37 37 37 37 37 37 40 40 40 40 39 39 39 39 38 38 38 38 38 38 37 37 37 37 40 40 40 38 38 32,1 3 4 6 8 9 10 11 14 15 18 19 22 23 24 27 28 32 33 34 35 36 37 38 39 40 47 48 49 50 54 55 56 57 58 61 62 63 67 68 77 78 81 82 83 87 88 91 92 93 94 95,34115,1551377571.973,Thu Feb 28 2019 10:12:51 GMT-0800 (Pacific Standard Time)
A,129559,train,7,2,3,2 3,2,1721 1000,38 32,1,2721,1551377581.996,Thu Feb 28 2019 10:13:01 GMT-0800 (Pacific Standard Time)
A,129559,train,8,8,9,8 7 6 5 4 3 2 1 10 9 8 9,12,9832 551 223 284 10892 184 544 528 208 176 200 864 208 536 360,38 38 37 37 40 40 40 40 40 39 39 38 38 40 32,1 3 4 5 6 7 10 11 12 13 14,25590,1551377613.604,Thu Feb 28 2019 10:13:33 GMT-0800 (Pacific Standard Time)
A,129559,train,9,6,7,6 5 4 5 4 3 2 3 4 5 6 7,12,7713 646 248 296 1784 256 464 272 256 232 440 376 360 312 7377 423 328 616 208 384 424,37 37 37 40 38 38 38 40 40 40 40 37 37 37 38 38 38 39 39 39 32,1 4 5 8 9 10 15 16 17 18 19,23415,1551377643.035,Thu Feb 28 2019 10:14:03 GMT-0800 (Pacific Standard Time)
A,129559,train,10,3,9,3 2 1 10 9 8 9,7,362 432 536 433 519 432 304 256,40 40 39 39 38 38 40 32,1 3 4 5 6 7,3274,1551377652.324,Thu Feb 28 2019 10:14:12 GMT-0800 (Pacific Standard Time)
A,129559,train,11,2,3,2 3,2,1698 280 464,38 39 32,1,2442,1551377660.78,Thu Feb 28 2019 10:14:20 GMT-0800 (Pacific Standard Time)
A,129559,train,12,1,7,1 10 9 8 7,5,363 606 375 224 1161,39 38 38 38 32,1 2 3 4,2729,1551377669.524,Thu Feb 28 2019 10:14:29 GMT-0800 (Pacific Standard Time)
A,129559,train,13,8,6,8 9 10 1 2 3 4 5 6,9,305 488 416 296 265 239 320 264 408 400 576 512,40 40 40 37 37 37 38 38 38 38 39 32,1 2 4 5 7 8 9 11,4489,1551377680.028,Thu Feb 28 2019 10:14:40 GMT-0800 (Pacific Standard Time)
A,129559,train,14,4,5,4 3 2 3 4 5,6,289 400 889 55 160 176 152 592,40 40 38 35 38 38 38 32,1 2 3 5 6,2713,1551377688.755,Thu Feb 28 2019 10:14:48 GMT-0800 (Pacific Standard Time)
